"match_id","slam","year","SetNo","GameNo","PointNumber","player1","player2","Speed_MPH","ServeNumber","PointServer","PointWinner","ServeWidth","ServeDepth","RallyCount","P1DistanceRun","P2DistanceRun","P1Score","P2Score","state","GameWinner","serving_player_won","speed_ratio","P1BreakPoint","P2BreakPoint","P1GamesWon","P2GamesWon","importance","player1_name","player2_name","player1_avg_welo","player2_avg_welo","ElapsedSeconds"
"2021-wimbledon-2301","wimbledon",2021,1,5,31,"Ashleigh Barty","Katerina Siniakova",109,1,1,1,"C","NCTL",1,11.991,14.03,"15","30","15-30",0,1,1.03307543520309,0,0,2,2,0.105611045837095,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,1148
"2021-wimbledon-2301","wimbledon",2021,1,5,32,"Ashleigh Barty","Katerina Siniakova",84,2,1,1,"BW","NCTL",7,29.526,32.24,"30","30","30-30",0,0,0.796131528046422,0,0,2,2,0.00493565733939594,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,1169
"2021-wimbledon-2301","wimbledon",2021,1,5,33,"Ashleigh Barty","Katerina Siniakova",105,1,1,1,"B","NCTL",1,23.27,20.467,"40","30","40-30",0,1,0.995164410058027,0,0,2,2,0.0905063391120761,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,1210
"2021-wimbledon-2301","wimbledon",2021,1,5,34,"Ashleigh Barty","Katerina Siniakova",111,1,1,2,"W","NCTL",2,19.413,21.936,"40","40","40-40",0,0,1.05203094777563,0,0,2,2,0.00452814473570251,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,1238
"2021-wimbledon-2301","wimbledon",2021,1,5,35,"Ashleigh Barty","Katerina Siniakova",84,2,1,1,"BC","NCTL",7,27.869,23.682,"AD","40","AD-40",0,0,0.796131528046422,0,0,2,2,0.488078399378659,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,1261
"2021-wimbledon-2301","wimbledon",2021,1,5,36,"Ashleigh Barty","Katerina Siniakova",89,2,1,1,"BW","NCTL",9,38.827,35.194,"0","0","0-0",1,0,0.843520309477756,0,0,3,2,0.00966724276425709,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,1303
"2021-wimbledon-2301","wimbledon",2021,1,6,37,"Ashleigh Barty","Katerina Siniakova",85,2,2,1,"B","NCTL",6,28.183,29.764,"15","0","0-15",0,0,0.862944162436548,0,0,3,2,0.255731469782031,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,1429
"2021-wimbledon-2301","wimbledon",2021,1,6,38,"Ashleigh Barty","Katerina Siniakova",91,1,2,1,"B","NCTL",8,42.807,50.645,"30","0","0-30",0,1,0.923857868020305,0,0,3,2,0.541853831054432,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,1465
"2021-wimbledon-2301","wimbledon",2021,1,6,39,"Ashleigh Barty","Katerina Siniakova",105,1,2,2,"C","NCTL",1,13.952,12.904,"30","15","15-30",0,0,1.06598984771574,0,0,3,2,0.105611045837095,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,1495
"2021-wimbledon-2301","wimbledon",2021,1,6,40,"Ashleigh Barty","Katerina Siniakova",87,2,2,2,"B","NCTL",9,41.109,35.132,"30","30","30-30",0,1,0.883248730964467,0,0,3,2,0.00493565733939594,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,1529
"2021-wimbledon-2301","wimbledon",2021,1,6,41,"Ashleigh Barty","Katerina Siniakova",89,2,2,1,"BC","CTL",4,26.206,21.469,"40","30","30-40",0,0,0.903553299492386,0,0,3,2,0.0871620525692004,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,1573
"2021-wimbledon-2301","wimbledon",2021,1,6,42,"Ashleigh Barty","Katerina Siniakova",100,1,2,1,"C","NCTL",4,23.947,22.044,"0","0","0-0",1,1,1.01522842639594,1,0,4,2,0.00966724276425709,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,1607
"2021-wimbledon-2301","wimbledon",2021,1,7,43,"Ashleigh Barty","Katerina Siniakova",100,1,1,2,"BW","NCTL",4,25.557,21.086,"0","15","0-15",0,0,0.947775628626693,0,0,4,2,0.255731469782031,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,1642
"2021-wimbledon-2301","wimbledon",2021,1,7,44,"Ashleigh Barty","Katerina Siniakova",97,1,1,2,"C","NCTL",4,19.041,26.35,"0","30","0-30",0,0,0.919342359767892,0,0,4,2,0.541853831054432,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,1665
"2021-wimbledon-2301","wimbledon",2021,1,7,45,"Ashleigh Barty","Katerina Siniakova",98,1,1,1,"BW","NCTL",5,15.482,22.864,"15","30","15-30",0,1,0.928820116054159,0,0,4,2,0.105611045837095,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,1691
"2021-wimbledon-2301","wimbledon",2021,1,7,46,"Ashleigh Barty","Katerina Siniakova",110,1,1,1,"W","CTL",3,16.421,28.566,"30","30","30-30",0,1,1.04255319148936,0,0,4,2,0.00493565733939594,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,1722
"2021-wimbledon-2301","wimbledon",2021,1,7,47,"Ashleigh Barty","Katerina Siniakova",109,1,1,2,"C","NCTL",2,15.018,17.792,"30","40","30-40",0,0,1.03307543520309,0,0,4,2,0.0871620525692004,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,1749
"2021-wimbledon-2301","wimbledon",2021,1,7,48,"Ashleigh Barty","Katerina Siniakova",102,1,1,1,"C","NCTL",3,23.901,22.336,"40","40","40-40",0,1,0.966731141199226,0,1,4,2,0.00452814473570251,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,1773
"2021-wimbledon-2301","wimbledon",2021,1,7,49,"Ashleigh Barty","Katerina Siniakova",110,1,1,1,"C","NCTL",1,12.488,14.894,"AD","40","AD-40",0,1,1.04255319148936,0,0,4,2,0.488078399378659,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,1800
"2021-wimbledon-2301","wimbledon",2021,1,7,50,"Ashleigh Barty","Katerina Siniakova",108,1,1,1,"B","CTL",7,37.954,30.027,"0","0","0-0",1,1,1.02359767891683,0,0,5,2,0.00966724276425709,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,1820
"2021-wimbledon-2301","wimbledon",2021,1,8,51,"Ashleigh Barty","Katerina Siniakova",104,1,2,2,"BC","CTL",9,34.979,37.282,"0","15","15-0",0,0,1.05583756345178,0,0,5,2,0.263051469075974,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,1928
"2021-wimbledon-2301","wimbledon",2021,1,8,52,"Ashleigh Barty","Katerina Siniakova",86,2,2,1,"B","NCTL",4,25.91,22.448,"15","15","15-15",0,0,0.873096446700508,0,0,5,2,0.00149198961533858,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,1961
"2021-wimbledon-2301","wimbledon",2021,1,8,53,"Ashleigh Barty","Katerina Siniakova",99,1,2,1,"BW","NCTL",2,27.482,13.485,"30","15","15-30",0,1,1.00507614213198,0,0,5,2,0.105611045837095,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,1997
"2021-wimbledon-2301","wimbledon",2021,1,8,54,"Ashleigh Barty","Katerina Siniakova",101,2,2,2,"BC","CTL",3,27.097,35.107,"30","30","30-30",0,1,1.0253807106599,0,0,5,2,0.00493565733939594,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,2026
"2021-wimbledon-2301","wimbledon",2021,1,8,55,"Ashleigh Barty","Katerina Siniakova",90,2,2,2,"W","CTL",1,16.676,13.252,"30","40","40-30",0,1,0.913705583756345,0,0,5,2,0.0905063391120761,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,2062
"2021-wimbledon-2301","wimbledon",2021,1,8,56,"Ashleigh Barty","Katerina Siniakova",99,1,2,2,"BW","NCTL",1,14.056,12.507,"0","0","0-0",2,0,1.00507614213198,0,0,5,3,0.00966724276425709,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,2092
"2021-wimbledon-2301","wimbledon",2021,1,9,57,"Ashleigh Barty","Katerina Siniakova",101,1,1,1,"W","CTL",1,12.329,14.623,"15","0","15-0",0,1,0.957253384912959,0,0,5,3,0.263051469075974,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,2125
"2021-wimbledon-2301","wimbledon",2021,1,9,58,"Ashleigh Barty","Katerina Siniakova",107,1,1,1,"W","CTL",3,21.373,22.999,"30","0","30-0",0,1,1.01411992263056,0,0,5,3,0.559358499156245,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,2143
"2021-wimbledon-2301","wimbledon",2021,1,9,59,"Ashleigh Barty","Katerina Siniakova",98,1,1,1,"W","NCTL",1,12.082,14.014,"40","0","40-0",0,1,0.928820116054159,0,0,5,3,0.835679640935306,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,2167
"2021-wimbledon-2301","wimbledon",2021,1,9,60,"Ashleigh Barty","Katerina Siniakova",110,1,1,1,"W","CTL",1,12.136,13.885,"0","0","0-0",1,1,1.04255319148936,0,0,6,3,0.00966724276425709,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,2185
"2021-wimbledon-2301","wimbledon",2021,2,1,61,"Ashleigh Barty","Katerina Siniakova",92,2,2,1,"BC","CTL",10,46.68,40.362,"15","0","0-15",0,0,0.934010152284264,0,0,0,0,0.255731469782031,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,2310
"2021-wimbledon-2301","wimbledon",2021,2,1,62,"Ashleigh Barty","Katerina Siniakova",81,2,2,1,"B","NCTL",4,23.329,23.571,"30","0","0-30",0,0,0.822335025380711,0,0,0,0,0.541853831054432,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,2353
"2021-wimbledon-2301","wimbledon",2021,2,1,63,"Ashleigh Barty","Katerina Siniakova",103,1,2,2,"C","NCTL",7,43.785,34.883,"30","15","15-30",0,0,1.04568527918782,0,0,0,0,0.105611045837095,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,2390
"2021-wimbledon-2301","wimbledon",2021,2,1,64,"Ashleigh Barty","Katerina Siniakova",95,1,2,1,"B","NCTL",6,35.347,36.864,"40","15","15-40",0,1,0.964467005076142,0,0,0,0,0.301229808220006,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,2420
"2021-wimbledon-2301","wimbledon",2021,2,1,65,"Ashleigh Barty","Katerina Siniakova",102,1,2,2,"BW","NCTL",7,45.735,32.667,"40","30","30-40",0,0,1.03553299492386,1,0,0,0,0.0871620525692004,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,2450
"2021-wimbledon-2301","wimbledon",2021,2,1,66,"Ashleigh Barty","Katerina Siniakova",102,1,2,2,"BC","NCTL",3,27.606,17.978,"40","40","40-40",0,0,1.03553299492386,1,0,0,0,0.00452814473570251,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,2483
"2021-wimbledon-2301","wimbledon",2021,2,1,68,"Ashleigh Barty","Katerina Siniakova",101,1,2,2,"C","NCTL",1,14.489,12.301,"40","40","40-40",0,0,1.0253807106599,1,0,0,0,0.00452814473570251,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,2540
"2021-wimbledon-2301","wimbledon",2021,2,1,69,"Ashleigh Barty","Katerina Siniakova",84,2,2,1,"B","CTL",6,35.545,33.976,"AD","40","40-AD",0,0,0.852791878172589,0,0,0,0,0.446919057515869,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,2558
"2021-wimbledon-2301","wimbledon",2021,2,1,70,"Ashleigh Barty","Katerina Siniakova",98,1,2,1,"C","NCTL",16,64.132,57.383,"0","0","0-0",1,1,0.99492385786802,1,0,1,0,0.00966724276425709,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,2601
"2021-wimbledon-2301","wimbledon",2021,2,2,71,"Ashleigh Barty","Katerina Siniakova",86,2,1,1,"C","NCTL",5,26.171,29.552,"15","0","15-0",0,0,0.815087040618956,0,0,1,0,0.263051469075974,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,2675
"2021-wimbledon-2301","wimbledon",2021,2,2,72,"Ashleigh Barty","Katerina Siniakova",105,1,1,1,"C","NCTL",3,19.434,28.181,"30","0","30-0",0,1,0.995164410058027,0,0,1,0,0.559358499156245,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,2711
"2021-wimbledon-2301","wimbledon",2021,2,2,73,"Ashleigh Barty","Katerina Siniakova",113,1,1,1,"C","NCTL",3,17.367,21.014,"40","0","40-0",0,1,1.07098646034816,0,0,1,0,0.835679640935306,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,2736
"2021-wimbledon-2301","wimbledon",2021,2,2,74,"Ashleigh Barty","Katerina Siniakova",109,1,1,1,"W","CTL",3,18.231,20.474,"0","0","0-0",1,1,1.03307543520309,0,0,2,0,0.00966724276425709,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,2759
"2021-wimbledon-2301","wimbledon",2021,2,3,75,"Ashleigh Barty","Katerina Siniakova",89,2,2,2,"BC","NCTL",3,26.476,20.9,"0","15","15-0",0,1,0.903553299492386,0,0,2,0,0.263051469075974,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,2799
"2021-wimbledon-2301","wimbledon",2021,2,3,77,"Ashleigh Barty","Katerina Siniakova",92,2,2,1,"W","NCTL",4,28.389,22.391,"30","15","15-30",0,0,0.934010152284264,0,0,2,0,0.105611045837095,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,2868
"2021-wimbledon-2301","wimbledon",2021,2,3,78,"Ashleigh Barty","Katerina Siniakova",99,1,2,2,"C","NCTL",5,28.447,18.766,"30","30","30-30",0,0,1.00507614213198,0,0,2,0,0.00493565733939594,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,2938
"2021-wimbledon-2301","wimbledon",2021,2,3,79,"Ashleigh Barty","Katerina Siniakova",92,1,2,2,"BC","NCTL",3,22.36,17.577,"30","40","40-30",0,0,0.934010152284264,0,0,2,0,0.0905063391120761,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,2966
"2021-wimbledon-2301","wimbledon",2021,2,3,80,"Ashleigh Barty","Katerina Siniakova",99,1,2,1,"C","NCTL",4,25.475,21.087,"40","40","40-40",0,1,1.00507614213198,0,0,2,0,0.00452814473570251,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,2987
"2021-wimbledon-2301","wimbledon",2021,2,3,81,"Ashleigh Barty","Katerina Siniakova",86,2,2,1,"B","NCTL",2,22.281,19.121,"AD","40","40-AD",0,0,0.873096446700508,0,0,2,0,0.446919057515869,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,3018
"2021-wimbledon-2301","wimbledon",2021,2,4,83,"Ashleigh Barty","Katerina Siniakova",107,1,1,1,"BC","CTL",9,39.725,41.292,"15","0","15-0",0,1,1.01411992263056,0,0,3,0,0.263051469075974,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,3179
"2021-wimbledon-2301","wimbledon",2021,2,4,84,"Ashleigh Barty","Katerina Siniakova",86,2,1,2,"BW","NCTL",2,18.023,17.803,"15","15","15-15",0,1,0.815087040618956,0,0,3,0,0.00149198961533858,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,3211
"2021-wimbledon-2301","wimbledon",2021,2,4,85,"Ashleigh Barty","Katerina Siniakova",88,2,1,1,"BC","NCTL",7,25.748,31.947,"30","15","30-15",0,0,0.834042553191489,0,0,3,0,0.11797216164867,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,3244
"2021-wimbledon-2301","wimbledon",2021,2,4,86,"Ashleigh Barty","Katerina Siniakova",103,1,1,1,"B","NCTL",3,23.999,29.468,"40","15","40-15",0,1,0.976208897485493,0,0,3,0,0.293175427425452,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,3287
"2021-wimbledon-2301","wimbledon",2021,2,4,87,"Ashleigh Barty","Katerina Siniakova",87,2,1,2,"C","NCTL",12,51.876,42.29,"40","30","40-30",0,1,0.824564796905222,0,0,3,0,0.0905063391120761,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,3310
"2021-wimbledon-2301","wimbledon",2021,2,4,88,"Ashleigh Barty","Katerina Siniakova",109,1,1,2,"C","NCTL",4,16.966,22.654,"40","40","40-40",0,0,1.03307543520309,0,0,3,0,0.00452814473570251,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,3361
"2021-wimbledon-2301","wimbledon",2021,2,4,89,"Ashleigh Barty","Katerina Siniakova",86,2,1,2,"BC","NCTL",4,22.736,21.517,"40","AD","40-AD",0,1,0.815087040618956,0,0,3,0,0.446919057515869,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,3387
"2021-wimbledon-2301","wimbledon",2021,2,4,90,"Ashleigh Barty","Katerina Siniakova",93,2,1,1,"C","NCTL",1,18.297,18.82,"40","40","40-40",0,0,0.881431334622824,0,1,3,0,0.00452814473570251,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,3427
"2021-wimbledon-2301","wimbledon",2021,2,4,91,"Ashleigh Barty","Katerina Siniakova",100,1,1,1,"W","CTL",1,11.482,14.68,"AD","40","AD-40",0,1,0.947775628626693,0,0,3,0,0.488078399378659,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,3460
"2021-wimbledon-2301","wimbledon",2021,2,4,92,"Ashleigh Barty","Katerina Siniakova",97,1,1,2,"C","NCTL",4,17.239,25.725,"40","40","40-40",0,0,0.919342359767892,0,0,3,0,0.00452814473570251,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,3479
"2021-wimbledon-2301","wimbledon",2021,2,4,93,"Ashleigh Barty","Katerina Siniakova",97,1,1,2,"BW","NCTL",6,30.281,29.583,"40","AD","40-AD",0,0,0.919342359767892,0,0,3,0,0.446919057515869,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,3505
"2021-wimbledon-2301","wimbledon",2021,2,4,94,"Ashleigh Barty","Katerina Siniakova",105,1,1,2,"W","NCTL",2,16.43,18.325,"0","0","0-0",2,0,0.995164410058027,0,1,3,1,0.00966724276425709,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,3535
"2021-wimbledon-2301","wimbledon",2021,2,5,95,"Ashleigh Barty","Katerina Siniakova",93,2,2,2,"B","CTL",5,30.986,31.192,"0","15","15-0",0,1,0.944162436548223,0,0,3,1,0.263051469075974,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,3571
"2021-wimbledon-2301","wimbledon",2021,2,5,96,"Ashleigh Barty","Katerina Siniakova",99,1,2,2,"W","CTL",1,14.183,12.244,"0","30","30-0",0,0,1.00507614213198,0,0,3,1,0.559358499156245,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,3604
"2021-wimbledon-2301","wimbledon",2021,2,5,97,"Ashleigh Barty","Katerina Siniakova",105,1,2,2,"C","NCTL",1,17.981,13.734,"0","40","40-0",0,0,1.06598984771574,0,0,3,1,0.835679640935306,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,3628
"2021-wimbledon-2301","wimbledon",2021,2,5,98,"Ashleigh Barty","Katerina Siniakova",96,1,2,2,"BW","NCTL",3,32.574,24.173,"0","0","0-0",2,0,0.974619289340102,0,0,3,2,0.00966724276425709,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,3655
"2021-wimbledon-2301","wimbledon",2021,2,6,99,"Ashleigh Barty","Katerina Siniakova",91,2,1,1,"BC","CTL",3,20.358,19.408,"15","0","15-0",0,0,0.86247582205029,0,0,3,2,0.263051469075974,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,3764
"2021-wimbledon-2301","wimbledon",2021,2,6,100,"Ashleigh Barty","Katerina Siniakova",109,1,1,1,"W","NCTL",7,30.212,31.333,"30","0","30-0",0,1,1.03307543520309,0,0,3,2,0.559358499156245,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,3795
"2021-wimbledon-2301","wimbledon",2021,2,6,101,"Ashleigh Barty","Katerina Siniakova",110,1,1,1,"C","NCTL",1,11.942,14.897,"40","0","40-0",0,1,1.04255319148936,0,0,3,2,0.835679640935306,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,3829
"2021-wimbledon-2301","wimbledon",2021,2,6,102,"Ashleigh Barty","Katerina Siniakova",89,2,1,2,"W","NCTL",2,16.034,19.217,"40","15","40-15",0,1,0.843520309477756,0,0,3,2,0.293175427425452,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,3848
"2021-wimbledon-2301","wimbledon",2021,2,6,103,"Ashleigh Barty","Katerina Siniakova",92,2,1,1,"C","NCTL",3,17.881,23.193,"0","0","0-0",1,0,0.871953578336557,0,0,4,2,0.00966724276425709,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,3880
"2021-wimbledon-2301","wimbledon",2021,2,7,104,"Ashleigh Barty","Katerina Siniakova",96,1,2,2,"C","CTL",7,29.057,22.055,"0","15","15-0",0,0,0.974619289340102,0,0,4,2,0.263051469075974,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,3926
"2021-wimbledon-2301","wimbledon",2021,2,7,105,"Ashleigh Barty","Katerina Siniakova",88,2,2,1,"W","CTL",2,34.93,30.583,"15","15","15-15",0,0,0.893401015228426,0,0,4,2,0.00149198961533858,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,3955
"2021-wimbledon-2301","wimbledon",2021,2,7,106,"Ashleigh Barty","Katerina Siniakova",96,1,2,2,"BC","NCTL",9,38.693,41.924,"15","30","30-15",0,0,0.974619289340102,0,0,4,2,0.11797216164867,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,4002
"2021-wimbledon-2301","wimbledon",2021,2,7,107,"Ashleigh Barty","Katerina Siniakova",98,1,2,1,"BC","CTL",6,35.418,34.808,"30","30","30-30",0,1,0.99492385786802,0,0,4,2,0.00493565733939594,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,4033
"2021-wimbledon-2301","wimbledon",2021,2,7,108,"Ashleigh Barty","Katerina Siniakova",84,2,2,2,"BC","NCTL",3,26.079,26.145,"30","40","40-30",0,1,0.852791878172589,0,0,4,2,0.0905063391120761,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,4064
"2021-wimbledon-2301","wimbledon",2021,2,7,109,"Ashleigh Barty","Katerina Siniakova",87,2,2,1,"B","NCTL",2,17.531,16.228,"40","40","40-40",0,0,0.883248730964467,0,0,4,2,0.00452814473570251,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,4098
"2021-wimbledon-2301","wimbledon",2021,2,7,110,"Ashleigh Barty","Katerina Siniakova",97,1,2,2,"B","NCTL",1,14.157,12.649,"40","AD","AD-40",0,0,0.984771573604061,0,0,4,2,0.488078399378659,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,4135
"2021-wimbledon-2301","wimbledon",2021,2,7,111,"Ashleigh Barty","Katerina Siniakova",104,1,2,2,"BW","NCTL",9,38.297,32.228,"0","0","0-0",2,0,1.05583756345178,0,0,4,3,0.00966724276425709,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,4153
"2021-wimbledon-2301","wimbledon",2021,2,8,112,"Ashleigh Barty","Katerina Siniakova",88,2,1,2,"C","NCTL",2,23.56,23.754,"0","15","0-15",0,1,0.834042553191489,0,0,4,3,0.255731469782031,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,4273
"2021-wimbledon-2301","wimbledon",2021,2,8,113,"Ashleigh Barty","Katerina Siniakova",83,2,1,2,"W","CTL",2,18.084,21.385,"0","30","0-30",0,1,0.786653771760155,0,0,4,3,0.541853831054432,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,4302
"2021-wimbledon-2301","wimbledon",2021,2,8,114,"Ashleigh Barty","Katerina Siniakova",105,1,1,1,"C","CTL",3,17.393,19.725,"15","30","15-30",0,1,0.995164410058027,0,0,4,3,0.105611045837095,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,4333
"2021-wimbledon-2301","wimbledon",2021,2,8,115,"Ashleigh Barty","Katerina Siniakova",88,2,1,1,"B","NCTL",7,44.363,41.223,"30","30","30-30",0,0,0.834042553191489,0,0,4,3,0.00493565733939594,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,4360
"2021-wimbledon-2301","wimbledon",2021,2,8,116,"Ashleigh Barty","Katerina Siniakova",94,2,1,1,"W","NCTL",1,13.155,14.858,"40","30","40-30",0,0,0.890909090909091,0,0,4,3,0.0905063391120761,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,4446
"2021-wimbledon-2301","wimbledon",2021,2,8,117,"Ashleigh Barty","Katerina Siniakova",108,1,1,2,"BW","NCTL",8,46.903,47.955,"40","40","40-40",0,0,1.02359767891683,0,0,4,3,0.00452814473570251,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,4478
"2021-wimbledon-2301","wimbledon",2021,2,8,118,"Ashleigh Barty","Katerina Siniakova",99,1,1,1,"W","CTL",3,26.151,29.049,"AD","40","AD-40",0,1,0.938297872340425,0,0,4,3,0.488078399378659,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,4523
"2021-wimbledon-2301","wimbledon",2021,2,8,119,"Ashleigh Barty","Katerina Siniakova",107,1,1,1,"C","NCTL",1,12.34,15.081,"0","0","0-0",1,1,1.01411992263056,0,0,5,3,0.00966724276425709,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,4549
"2021-wimbledon-2301","wimbledon",2021,2,9,120,"Ashleigh Barty","Katerina Siniakova",87,2,2,2,"B","NCTL",3,22.009,17.751,"0","15","15-0",0,1,0.883248730964467,0,0,5,3,0.263051469075974,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,4588
"2021-wimbledon-2301","wimbledon",2021,2,9,121,"Ashleigh Barty","Katerina Siniakova",96,2,2,1,"C","NCTL",4,30.608,26.006,"15","15","15-15",0,0,0.974619289340102,0,0,5,3,0.00149198961533858,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,4617
"2021-wimbledon-2301","wimbledon",2021,2,9,122,"Ashleigh Barty","Katerina Siniakova",88,2,2,1,"B","NCTL",12,59.21,52.2,"30","15","15-30",0,0,0.893401015228426,0,0,5,3,0.105611045837095,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,4649
"2021-wimbledon-2301","wimbledon",2021,2,9,123,"Ashleigh Barty","Katerina Siniakova",95,1,2,2,"BW","NCTL",3,21.108,18.66,"30","30","30-30",0,0,0.964467005076142,0,0,5,3,0.00493565733939594,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,4710
"2021-wimbledon-2301","wimbledon",2021,2,9,124,"Ashleigh Barty","Katerina Siniakova",79,2,2,2,"B","NCTL",3,20.771,19.127,"30","40","40-30",0,1,0.802030456852792,0,0,5,3,0.0905063391120761,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,4763
"2021-wimbledon-2301","wimbledon",2021,2,9,125,"Ashleigh Barty","Katerina Siniakova",86,2,2,2,"B","NCTL",7,36.231,33.748,"0","0","0-0",2,1,0.873096446700508,0,0,5,4,0.00966724276425709,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,4799
"2021-wimbledon-2301","wimbledon",2021,2,10,126,"Ashleigh Barty","Katerina Siniakova",89,2,1,2,"BC","NCTL",2,21.374,25.084,"0","15","0-15",0,1,0.843520309477756,0,0,5,4,0.255731469782031,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,4910
"2021-wimbledon-2301","wimbledon",2021,2,10,127,"Ashleigh Barty","Katerina Siniakova",98,2,1,1,"BC","NCTL",3,19.333,20.606,"15","15","15-15",0,0,0.928820116054159,0,0,5,4,0.00149198961533858,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,4939
"2021-wimbledon-2301","wimbledon",2021,2,10,128,"Ashleigh Barty","Katerina Siniakova",100,1,1,2,"BW","NCTL",4,23.971,22.61,"15","30","15-30",0,0,0.947775628626693,0,0,5,4,0.105611045837095,"barty a.","siniakova k.",1595.00269481849,1518.78305161271,4971
