"match_id","slam","year","player1","player2","Speed_MPH","ServeNumber","PointServer","PointWinner","ServeWidth","ServeDepth","RallyCount","GameNo","P1DistanceRun","P2DistanceRun","serving_player_won","speed_ratio","player1_name","player2_name","player1_rank","player1_pts","player2_rank","player2_pts"
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",108,2,1,1,"C","NCTL",15,8,54.865,55.537,0,0.905554908582741,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",111,1,1,1,"BW","NCTL",1,8,4.325,5.007,1,0.930709211598929,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",102,2,1,1,"BW","CTL",1,8,5.068,9.589,0,0.855246302550367,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",110,1,2,2,"W","CTL",3,9,23.131,15.748,0,0.96221133659902,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",96,2,2,1,"BW","CTL",6,9,19.633,23.982,0,0.839748075577327,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",106,1,2,2,"W","CTL",1,9,0.912,0.792,0,0.927221833449965,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",122,1,2,2,"C","CTL",1,9,3.618,3.976,0,1.06717984604619,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",122,1,2,2,"C","NCTL",1,9,1.07,0.957,0,1.06717984604619,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",108,1,1,2,"BW","NCTL",2,1,9.489,14.668,0,0.905554908582741,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",116,1,1,1,"W","CTL",7,1,23.036,33.437,1,0.972633049959241,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",108,1,1,1,"W","CTL",1,1,4.796,5.993,1,0.905554908582741,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",113,1,1,1,"C","NCTL",1,1,3.376,5.446,1,0.947478746943053,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",104,2,1,2,"C","NCTL",2,1,10.053,7.897,1,0.872015837894492,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",116,1,1,2,"W","CTL",2,1,11.088,16.462,0,0.972633049959241,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",98,2,1,2,"BC","NCTL",2,1,4.511,5.673,1,0.821707231862117,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",116,1,1,1,"C","CTL",1,1,0.699,0.97,1,0.972633049959241,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",101,2,1,1,"C","NCTL",7,1,21.98,35.484,0,0.846861534878304,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",115,1,1,1,"BW","NCTL",1,1,7.196,8.064,1,0.964248282287178,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",123,1,1,1,"C","NCTL",5,1,16.486,17.068,1,1.03132642366368,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",92,2,2,1,"C","NCTL",2,2,5.302,4.518,0,0.804758572428272,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",115,1,2,2,"BW","NCTL",3,2,16.293,10.6,0,1.00594821553534,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",122,1,2,1,"C","NCTL",4,2,20.102,17.174,1,1.06717984604619,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",117,1,2,2,"W","NCTL",5,2,19.539,17.834,0,1.02344296710987,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",121,1,2,2,"C","NCTL",1,2,4.486,3.004,0,1.05843247025892,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",90,2,2,2,"W","NCTL",3,2,10.849,9.838,1,0.787263820853744,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",109,1,1,1,"W","NCTL",5,3,16.057,19.942,1,0.913939676254804,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",118,1,1,1,"C","NCTL",3,3,15.533,18.47,1,0.989402585303366,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",107,2,1,2,"C","NCTL",2,3,7.75,11.276,1,0.897170140910679,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",120,1,1,1,"W","CTL",3,3,14.264,11.251,1,1.00617212064749,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",112,1,1,1,"BW","NCTL",3,3,15.433,18.33,1,0.939093979270991,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",108,1,2,1,"BW","NCTL",4,4,18.406,16.866,1,0.944716585024493,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",97,2,2,1,"BW","NCTL",6,4,22.694,20.928,0,0.848495451364591,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",110,1,2,1,"W","CTL",6,4,28.72,22.042,1,0.96221133659902,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",97,2,2,2,"B","NCTL",5,4,20.293,17.343,1,0.848495451364591,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",102,2,2,2,"BW","NCTL",5,4,18.183,16.601,1,0.89223233030091,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",110,1,1,1,"W","NCTL",3,5,7.789,13.031,1,0.922324443926866,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",105,2,1,1,"C","NCTL",3,5,10.308,11.866,0,0.880400605566554,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",110,1,1,1,"","",3,5,12.561,20.986,1,0.922324443926866,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",92,2,1,1,"C","NCTL",1,5,7.184,7.282,0,0.771398625829743,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",105,1,2,2,"BW","NCTL",5,6,22.976,15.228,0,0.918474457662701,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",95,2,2,1,"B","CTL",6,6,25.124,22.751,0,0.831000699790063,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",123,1,2,2,"C","NCTL",1,6,8.183,8.874,0,1.07592722183345,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",122,1,2,2,"C","NCTL",3,6,13.842,12.845,0,1.06717984604619,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",119,1,2,1,"C","NCTL",6,6,24.603,19.692,1,1.04093771868439,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",101,2,2,1,"BW","CTL",8,6,35.1,30.556,0,0.883484954513646,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",101,1,1,2,"BW","NCTL",2,7,9.345,7.589,0,0.846861534878304,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",114,1,1,2,"C","NCTL",2,7,5.883,8.148,0,0.955863514615116,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",107,1,1,1,"W","CTL",3,7,21.23,20.634,1,0.897170140910679,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",115,1,1,2,"BW","NCTL",14,7,47.966,46.075,0,0.964248282287178,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",100,2,1,1,"BW","NCTL",5,7,24.099,23.612,0,0.838476767206242,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",114,1,1,1,"W","CTL",1,7,0.757,0.898,1,0.955863514615116,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",109,1,1,2,"BW","NCTL",10,7,32.448,42.139,0,0.913939676254804,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",100,2,1,1,"B","NCTL",5,7,19.172,24.135,0,0.838476767206242,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",114,1,1,1,"BW","NCTL",3,7,8.675,11.77,1,0.955863514615116,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1102","wimbledon",2024,"Matteo Berrettini","Marton Fucsovics",89,2,1,1,"BW","NCTL",5,7,20.793,40.03,0,0.746244322813555,"M. Berrettini","M. Fucsovics",34,1380,104,597
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",115,1,2,1,"BW","NCTL",4,1,16.796,11.741,1,0.980268350434096,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",115,1,2,2,"W","CTL",1,1,0.546,0.905,0,0.980268350434096,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",128,1,2,2,"B","CTL",1,1,1.536,1.662,0,1.09108129439621,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",117,1,2,1,"C","NCTL",2,1,4.562,3.122,1,0.997316495659037,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",118,1,2,2,"W","CTL",3,1,9.572,9.898,0,1.00584056827151,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",117,1,2,2,"BW","NCTL",1,1,4.849,4.514,0,0.997316495659037,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",120,1,2,2,"W","CTL",1,1,2.493,1.907,0,1.02288871349645,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",107,1,1,2,"W","NCTL",2,2,10.224,15.538,0,0.944417938931298,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",87,2,1,1,"W","CTL",5,2,18.401,23.029,0,0.767891221374046,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",109,1,1,1,"W","CTL",1,2,0.737,0.912,1,0.962070610687023,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",99,2,1,2,"BC","NCTL",4,2,10.457,9.225,1,0.873807251908397,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",118,1,1,1,"B","NCTL",1,2,1.361,1.357,1,1.04150763358779,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",116,1,1,1,"C","CTL",3,2,10.841,13.363,1,1.02385496183206,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",101,2,1,1,"W","CTL",1,2,2.891,4.252,0,0.891459923664122,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",128,1,2,2,"B","NCTL",5,3,17.84,23.571,0,1.09108129439621,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",126,1,2,1,"C","NCTL",6,3,30.209,22.959,1,1.07403314917127,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",122,1,2,2,"C","NCTL",3,3,15.532,14.52,0,1.03993685872139,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",110,2,2,2,"BW","NCTL",3,3,10.021,8.125,1,0.937647987371744,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",106,1,2,2,"W","CTL",1,3,0.771,1.02,0,0.903551696921863,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",97,2,1,1,"B","NCTL",3,4,8.092,9.59,0,0.856154580152672,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",103,2,1,2,"B","NCTL",10,4,28.738,32.236,1,0.909112595419847,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",123,1,1,1,"C","NCTL",1,4,1.302,1.765,1,1.0856393129771,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",127,1,1,1,"C","NCTL",1,4,1.364,1.129,1,1.12094465648855,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",106,2,1,1,"C","NCTL",1,4,1.203,2.501,0,0.935591603053435,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",121,1,2,1,"BC","NCTL",4,5,12.973,14.767,1,1.03141278610892,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",112,2,2,2,"BW","NCTL",1,5,3.358,2.818,1,0.954696132596685,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",115,2,2,1,"BC","NCTL",4,5,18.369,13.574,0,0.980268350434096,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",121,1,2,2,"BW","NCTL",5,5,17.02,17.679,0,1.03141278610892,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",111,1,2,2,"C","NCTL",1,5,5.261,5.534,0,0.946172059984215,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",117,1,2,1,"BW","NCTL",6,5,28.083,21.822,1,0.997316495659037,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",122,1,2,2,"W","CTL",1,5,0.622,0.938,0,1.03993685872139,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",116,1,2,2,"C","NCTL",1,5,3.66,5.688,0,0.988792423046567,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",107,1,2,2,"W","CTL",1,5,2.349,1.869,0,0.912075769534333,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",118,1,1,1,"W","CTL",1,6,0.816,1.059,1,1.04150763358779,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",108,1,1,1,"BW","NCTL",1,6,4.422,4.086,1,0.95324427480916,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",120,1,1,1,"BC","CTL",7,6,21.846,25.244,1,1.05916030534351,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",116,1,1,1,"W","CTL",3,6,8.04,12.559,1,1.02385496183206,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",112,2,2,1,"B","NCTL",4,7,17.889,15.757,0,0.954696132596685,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",108,2,2,1,"B","NCTL",10,7,32.845,34.039,0,0.920599842146803,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",110,2,2,1,"B","NCTL",2,7,9.688,8.387,0,0.937647987371744,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",112,2,2,1,"BW","NCTL",2,7,9.223,8.481,0,0.954696132596685,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",120,1,1,1,"BC","NCTL",1,8,10.657,8.976,1,1.05916030534351,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",106,2,1,2,"BC","NCTL",6,8,23.417,21.099,1,0.935591603053435,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",104,2,1,1,"BW","NCTL",3,8,12.195,16.976,0,0.91793893129771,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",115,1,1,1,"W","CTL",1,8,3.31,4.476,1,1.0150286259542,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",120,2,1,1,"BC","NCTL",3,8,13.884,12.939,0,1.05916030534351,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",119,1,2,2,"BC","NCTL",1,9,2.511,1.723,0,1.01436464088398,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",121,1,2,2,"B","NCTL",1,9,7.711,6.931,0,1.03141278610892,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",109,2,2,2,"B","NCTL",1,9,2.957,5.653,1,0.929123914759274,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",134,1,2,2,"C","NCTL",1,9,4.719,3.545,0,1.14222573007103,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",104,2,1,2,"BC","NCTL",8,10,34.446,28.139,1,0.91793893129771,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",105,2,1,1,"C","NCTL",1,10,5.025,5.815,0,0.926765267175573,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",106,2,1,1,"BC","NCTL",1,10,3.471,3.62,0,0.935591603053435,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",106,2,1,1,"C","NCTL",3,10,10.331,18.685,0,0.935591603053435,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",92,2,1,1,"BW","NCTL",9,10,28.476,32.603,0,0.812022900763359,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",122,1,2,2,"C","NCTL",1,1,2.581,1.439,0,1.03993685872139,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",109,2,2,2,"BW","NCTL",1,1,4.59,2.173,1,0.929123914759274,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",133,1,2,1,"BC","CTL",2,1,6.266,9.117,1,1.13370165745856,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",113,2,2,1,"BW","NCTL",12,1,42.661,36.39,0,0.963220205209156,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",126,2,2,2,"BC","NCTL",1,1,1.631,2.08,1,1.07403314917127,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",122,1,2,2,"W","CTL",1,1,4.801,5.711,0,1.03993685872139,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",97,2,1,2,"W","CTL",2,2,6.761,9.492,1,0.856154580152672,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",97,2,1,2,"W","NCTL",2,2,3.557,5.814,1,0.856154580152672,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",122,1,1,2,"C","NCTL",2,2,6.282,9.315,0,1.07681297709924,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",108,2,1,1,"BC","NCTL",9,2,30.135,35.163,0,0.95324427480916,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",113,1,2,2,"C","CTL",1,3,5.165,3.474,0,0.963220205209156,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",106,2,2,2,"W","CTL",1,3,6.235,4.872,1,0.903551696921863,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",109,1,2,2,"BW","NCTL",3,3,7.741,10.077,0,0.929123914759274,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",114,2,2,1,"B","NCTL",4,3,16.749,12.087,0,0.971744277821626,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",108,2,2,2,"BC","NCTL",11,3,40.86,34.553,1,0.920599842146803,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",103,2,1,1,"BC","NCTL",1,4,2.559,3.363,0,0.909112595419847,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",116,1,1,1,"C","CTL",1,4,1.678,4.43,1,1.02385496183206,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",108,1,1,1,"W","CTL",1,4,2.342,3.946,1,0.95324427480916,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",131,1,2,2,"BC","NCTL",3,5,13.036,13.878,0,1.11665351223362,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",137,1,2,2,"BC","NCTL",5,5,14.5,20.122,0,1.16779794790845,"M. Bellucci","B. Shelton",103,605,21,2330
"2024-wimbledon-1108","wimbledon",2024,"Mattia Bellucci","Ben Shelton",119,1,2,2,"W","CTL",1,5,5.869,5.091,0,1.01436464088398,"M. Bellucci","B. Shelton",103,605,21,2330
