"match_id","slam","year","ElapsedTime","PointNumber","player1","player2","Speed_MPH","ServeNumber","PointServer","PointWinner","ServeWidth","ServeDepth","RallyCount","GameNo","P1DistanceRun","P2DistanceRun","serving_player_won","speed_ratio","player1_name","player2_name","player1_avg_welo","player2_avg_welo","ElapsedSeconds"
"2023-wimbledon-2146","wimbledon",2023,"0:14:06",22,"Katie Boulter","Daria Saville",109,1,2,2,"W","CTL",3,3,18.272,7.305,0,1.12402452619844,"boulter k.","saville d.",1537.82502224296,1500,846
"2023-wimbledon-2146","wimbledon",2023,"0:14:35",23,"Katie Boulter","Daria Saville",83,2,2,1,"BW","NCTL",2,3,6.824,4.434,0,0.855908584169454,"boulter k.","saville d.",1537.82502224296,1500,875
"2023-wimbledon-2146","wimbledon",2023,"0:15:37",24,"Katie Boulter","Daria Saville",82,2,2,2,"B","NCTL",3,3,12.653,11.459,1,0.845596432552954,"boulter k.","saville d.",1537.82502224296,1500,937
"2023-wimbledon-2146","wimbledon",2023,"0:16:18",25,"Katie Boulter","Daria Saville",105,1,2,1,"BC","NCTL",2,3,8.415,5.589,1,1.08277591973244,"boulter k.","saville d.",1537.82502224296,1500,978
"2023-wimbledon-2146","wimbledon",2023,"0:16:42",26,"Katie Boulter","Daria Saville",85,2,2,1,"BW","NCTL",6,3,24.676,23.67,0,0.876532887402453,"boulter k.","saville d.",1537.82502224296,1500,1002
"2023-wimbledon-2146","wimbledon",2023,"0:17:33",27,"Katie Boulter","Daria Saville",92,1,2,1,"W","CTL",10,3,77.182,55.652,1,0.948717948717949,"boulter k.","saville d.",1537.82502224296,1500,1053
"2023-wimbledon-2146","wimbledon",2023,"0:18:22",28,"Katie Boulter","Daria Saville",96,1,2,1,"BC","NCTL",10,3,62.231,71.878,1,0.989966555183946,"boulter k.","saville d.",1537.82502224296,1500,1102
"2023-wimbledon-2146","wimbledon",2023,"0:20:19",29,"Katie Boulter","Daria Saville",106,1,1,2,"C","NCTL",4,4,14.081,41.983,0,0.998929106875134,"boulter k.","saville d.",1537.82502224296,1500,1219
"2023-wimbledon-2146","wimbledon",2023,"0:20:50",30,"Katie Boulter","Daria Saville",93,2,1,1,"BC","NCTL",3,4,11.425,14.764,0,0.876418933390448,"boulter k.","saville d.",1537.82502224296,1500,1250
"2023-wimbledon-2146","wimbledon",2023,"0:21:34",31,"Katie Boulter","Daria Saville",101,1,1,1,"BW","NCTL",5,4,19.625,18.778,1,0.951809809381024,"boulter k.","saville d.",1537.82502224296,1500,1294
"2023-wimbledon-2146","wimbledon",2023,"0:22:06",32,"Katie Boulter","Daria Saville",111,1,1,1,"W","CTL",1,4,0.971,1.005,1,1.04604840436924,"boulter k.","saville d.",1537.82502224296,1500,1326
"2023-wimbledon-2146","wimbledon",2023,"0:22:26",33,"Katie Boulter","Daria Saville",100,1,1,2,"W","CTL",6,4,20.036,23.986,0,0.942385949882202,"boulter k.","saville d.",1537.82502224296,1500,1346
"2023-wimbledon-2146","wimbledon",2023,"0:23:08",34,"Katie Boulter","Daria Saville",89,2,1,2,"BC","NCTL",10,4,35.933,56.413,1,0.83872349539516,"boulter k.","saville d.",1537.82502224296,1500,1388
"2023-wimbledon-2146","wimbledon",2023,"0:24:06",35,"Katie Boulter","Daria Saville",109,1,1,2,"C","NCTL",2,4,9.042,15.301,0,1.0272006853716,"boulter k.","saville d.",1537.82502224296,1500,1446
"2023-wimbledon-2146","wimbledon",2023,"0:24:35",36,"Katie Boulter","Daria Saville",94,2,1,1,"BC","NCTL",9,4,36.459,45.681,0,0.88584279288927,"boulter k.","saville d.",1537.82502224296,1500,1475
"2023-wimbledon-2146","wimbledon",2023,"0:25:38",37,"Katie Boulter","Daria Saville",102,1,1,2,"W","CTL",8,4,27.379,46.231,0,0.961233668879846,"boulter k.","saville d.",1537.82502224296,1500,1538
"2023-wimbledon-2146","wimbledon",2023,"0:26:23",38,"Katie Boulter","Daria Saville",109,1,1,1,"BC","NCTL",1,4,4.075,6.235,1,1.0272006853716,"boulter k.","saville d.",1537.82502224296,1500,1583
"2023-wimbledon-2146","wimbledon",2023,"0:26:54",39,"Katie Boulter","Daria Saville",115,1,1,2,"C","NCTL",8,4,33.994,33.899,0,1.08374384236453,"boulter k.","saville d.",1537.82502224296,1500,1614
"2023-wimbledon-2146","wimbledon",2023,"0:27:46",40,"Katie Boulter","Daria Saville",86,2,1,2,"C","NCTL",10,4,34.959,56.098,1,0.810451916898694,"boulter k.","saville d.",1537.82502224296,1500,1666
"2023-wimbledon-2146","wimbledon",2023,"0:29:27",41,"Katie Boulter","Daria Saville",88,1,2,2,"BW","NCTL",1,5,5.682,5.453,0,0.907469342251951,"boulter k.","saville d.",1537.82502224296,1500,1767
"2023-wimbledon-2146","wimbledon",2023,"0:29:50",42,"Katie Boulter","Daria Saville",81,2,2,1,"BW","NCTL",4,5,15.391,16.007,0,0.835284280936455,"boulter k.","saville d.",1537.82502224296,1500,1790
"2023-wimbledon-2146","wimbledon",2023,"0:30:37",43,"Katie Boulter","Daria Saville",107,1,2,2,"C","CTL",3,5,10.378,17.799,0,1.10340022296544,"boulter k.","saville d.",1537.82502224296,1500,1837
"2023-wimbledon-2146","wimbledon",2023,"0:31:08",44,"Katie Boulter","Daria Saville",89,2,2,1,"C","NCTL",4,5,11.99,10.504,0,0.91778149386845,"boulter k.","saville d.",1537.82502224296,1500,1868
"2023-wimbledon-2146","wimbledon",2023,"0:31:55",45,"Katie Boulter","Daria Saville",90,1,2,2,"W","CTL",1,5,4.754,7.656,0,0.92809364548495,"boulter k.","saville d.",1537.82502224296,1500,1915
"2023-wimbledon-2146","wimbledon",2023,"0:32:23",46,"Katie Boulter","Daria Saville",85,2,2,2,"BW","CTL",1,5,4.044,8.339,1,0.876532887402453,"boulter k.","saville d.",1537.82502224296,1500,1943
"2023-wimbledon-2146","wimbledon",2023,"0:34:12",47,"Katie Boulter","Daria Saville",96,1,1,1,"BW","NCTL",7,6,23.971,26.357,1,0.904690511886914,"boulter k.","saville d.",1537.82502224296,1500,2052
"2023-wimbledon-2146","wimbledon",2023,"0:34:46",48,"Katie Boulter","Daria Saville",94,2,1,1,"BC","CTL",9,6,30.728,26.872,0,0.88584279288927,"boulter k.","saville d.",1537.82502224296,1500,2086
"2023-wimbledon-2146","wimbledon",2023,"0:35:43",49,"Katie Boulter","Daria Saville",93,2,1,2,"B","NCTL",12,6,42.538,35.176,1,0.876418933390448,"boulter k.","saville d.",1537.82502224296,1500,2143
"2023-wimbledon-2146","wimbledon",2023,"0:37:25",50,"Katie Boulter","Daria Saville",108,1,1,1,"BW","NCTL",3,6,8.171,7.975,1,1.01777682587278,"boulter k.","saville d.",1537.82502224296,1500,2245
"2023-wimbledon-2146","wimbledon",2023,"0:37:54",51,"Katie Boulter","Daria Saville",110,1,1,1,"C","NCTL",3,6,20.496,7.738,1,1.03662454487042,"boulter k.","saville d.",1537.82502224296,1500,2274
"2023-wimbledon-2146","wimbledon",2023,"0:38:35",52,"Katie Boulter","Daria Saville",96,1,2,1,"BW","NCTL",2,7,9.999,6.782,1,0.989966555183946,"boulter k.","saville d.",1537.82502224296,1500,2315
"2023-wimbledon-2146","wimbledon",2023,"0:39:01",53,"Katie Boulter","Daria Saville",79,2,2,2,"B","NCTL",1,7,8.712,4.549,1,0.814659977703456,"boulter k.","saville d.",1537.82502224296,1500,2341
"2023-wimbledon-2146","wimbledon",2023,"0:39:42",54,"Katie Boulter","Daria Saville",93,1,2,2,"BW","NCTL",1,7,5.279,6.747,0,0.959030100334448,"boulter k.","saville d.",1537.82502224296,1500,2382
"2023-wimbledon-2146","wimbledon",2023,"0:40:08",55,"Katie Boulter","Daria Saville",96,1,2,2,"C","CTL",1,7,1.921,1.568,0,0.989966555183946,"boulter k.","saville d.",1537.82502224296,1500,2408
"2023-wimbledon-2146","wimbledon",2023,"0:40:34",56,"Katie Boulter","Daria Saville",90,1,2,2,"W","CTL",1,7,1.052,1.124,0,0.92809364548495,"boulter k.","saville d.",1537.82502224296,1500,2434
"2023-wimbledon-2146","wimbledon",2023,"0:42:12",57,"Katie Boulter","Daria Saville",101,1,1,1,"B","NCTL",3,8,9.829,21.393,1,0.951809809381024,"boulter k.","saville d.",1537.82502224296,1500,2532
"2023-wimbledon-2146","wimbledon",2023,"0:42:36",58,"Katie Boulter","Daria Saville",93,2,1,1,"BC","NCTL",3,8,9.793,18.968,0,0.876418933390448,"boulter k.","saville d.",1537.82502224296,1500,2556
"2023-wimbledon-2146","wimbledon",2023,"0:43:15",59,"Katie Boulter","Daria Saville",88,2,1,1,"W","NCTL",5,8,16.412,39.941,0,0.829299635896338,"boulter k.","saville d.",1537.82502224296,1500,2595
"2023-wimbledon-2146","wimbledon",2023,"0:44:41",61,"Katie Boulter","Daria Saville",104,1,1,1,"BW","NCTL",1,8,5.513,14.59,1,0.98008138787749,"boulter k.","saville d.",1537.82502224296,1500,2681
"2023-wimbledon-2146","wimbledon",2023,"0:45:33",62,"Katie Boulter","Daria Saville",80,2,2,1,"BW","NCTL",6,9,18.141,15.682,0,0.824972129319955,"boulter k.","saville d.",1537.82502224296,1500,2733
"2023-wimbledon-2146","wimbledon",2023,"0:46:37",63,"Katie Boulter","Daria Saville",102,1,2,2,"BW","CTL",1,9,6.963,9.964,0,1.05183946488294,"boulter k.","saville d.",1537.82502224296,1500,2797
"2023-wimbledon-2146","wimbledon",2023,"0:46:58",64,"Katie Boulter","Daria Saville",107,1,2,2,"C","NCTL",1,9,5.748,12.487,0,1.10340022296544,"boulter k.","saville d.",1537.82502224296,1500,2818
"2023-wimbledon-2146","wimbledon",2023,"0:47:22",65,"Katie Boulter","Daria Saville",106,1,2,2,"BC","NCTL",1,9,6.023,6.479,0,1.09308807134894,"boulter k.","saville d.",1537.82502224296,1500,2842
"2023-wimbledon-2146","wimbledon",2023,"0:47:44",66,"Katie Boulter","Daria Saville",87,2,2,1,"BC","CTL",6,9,24.918,40.02,0,0.897157190635452,"boulter k.","saville d.",1537.82502224296,1500,2864
"2023-wimbledon-2146","wimbledon",2023,"0:49:16",67,"Katie Boulter","Daria Saville",87,2,2,2,"C","NCTL",7,9,25.183,35.645,1,0.897157190635452,"boulter k.","saville d.",1537.82502224296,1500,2956
"2023-wimbledon-2146","wimbledon",2023,"0:51:19",68,"Katie Boulter","Daria Saville",103,1,1,1,"W","CTL",1,10,1.337,0.887,1,0.970657528378668,"boulter k.","saville d.",1537.82502224296,1500,3079
"2023-wimbledon-2146","wimbledon",2023,"0:51:38",69,"Katie Boulter","Daria Saville",111,1,1,1,"BW","NCTL",3,10,15.287,14.48,1,1.04604840436924,"boulter k.","saville d.",1537.82502224296,1500,3098
"2023-wimbledon-2146","wimbledon",2023,"0:52:07",70,"Katie Boulter","Daria Saville",87,2,1,2,"BC","NCTL",4,10,13.847,12.632,1,0.819875776397516,"boulter k.","saville d.",1537.82502224296,1500,3127
"2023-wimbledon-2146","wimbledon",2023,"0:52:53",71,"Katie Boulter","Daria Saville",111,1,1,1,"C","NCTL",9,10,33.924,26.213,1,1.04604840436924,"boulter k.","saville d.",1537.82502224296,1500,3173
"2023-wimbledon-2146","wimbledon",2023,"0:53:34",72,"Katie Boulter","Daria Saville",108,1,1,2,"C","NCTL",6,10,23.327,30.144,0,1.01777682587278,"boulter k.","saville d.",1537.82502224296,1500,3214
"2023-wimbledon-2146","wimbledon",2023,"0:54:15",73,"Katie Boulter","Daria Saville",91,2,1,1,"BC","NCTL",5,10,25.73,24.79,0,0.857571214392804,"boulter k.","saville d.",1537.82502224296,1500,3255
"2023-wimbledon-2146","wimbledon",2023,"0:55:27",74,"Katie Boulter","Daria Saville",91,1,2,2,"W","CTL",1,11,9.212,3.79,0,0.938405797101449,"boulter k.","saville d.",1537.82502224296,1500,3327
"2023-wimbledon-2146","wimbledon",2023,"0:55:53",75,"Katie Boulter","Daria Saville",86,2,2,2,"BW","NCTL",3,11,25.215,16.51,1,0.886845039018952,"boulter k.","saville d.",1537.82502224296,1500,3353
"2023-wimbledon-2146","wimbledon",2023,"0:57:59",77,"Katie Boulter","Daria Saville",102,1,2,1,"C","CTL",2,11,8.615,7.172,1,1.05183946488294,"boulter k.","saville d.",1537.82502224296,1500,3479
"2023-wimbledon-2146","wimbledon",2023,"0:58:26",78,"Katie Boulter","Daria Saville",92,1,2,2,"W","CTL",7,11,85.296,32.466,0,0.948717948717949,"boulter k.","saville d.",1537.82502224296,1500,3506
"2023-wimbledon-2146","wimbledon",2023,"0:59:12",79,"Katie Boulter","Daria Saville",94,1,2,2,"BW","CTL",1,11,4.211,3.503,0,0.969342251950948,"boulter k.","saville d.",1537.82502224296,1500,3552
"2023-wimbledon-2146","wimbledon",2023,"29:07:41",80,"Katie Boulter","Daria Saville",111,1,1,1,"C","NCTL",3,12,8.311,9.335,1,1.04604840436924,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:08:57",82,"Katie Boulter","Daria Saville",100,1,1,1,"BW","NCTL",5,12,29.22,25.579,1,0.942385949882202,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:09:31",83,"Katie Boulter","Daria Saville",111,1,1,1,"C","CTL",5,12,14.546,22.017,1,1.04604840436924,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:10:27",84,"Katie Boulter","Daria Saville",91,1,2,2,"BW","NCTL",1,13,13.589,14.115,0,0.938405797101449,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:11:01",85,"Katie Boulter","Daria Saville",92,2,1,1,"BC","NCTL",5,13,15.246,20.364,0,0.866995073891626,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:11:51",86,"Katie Boulter","Daria Saville",111,1,1,1,"C","CTL",3,13,16.12,29.13,1,1.04604840436924,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:12:34",87,"Katie Boulter","Daria Saville",105,1,2,2,"BW","NCTL",1,13,3.949,5.371,0,1.08277591973244,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:13:01",88,"Katie Boulter","Daria Saville",106,1,2,2,"B","NCTL",3,13,9.097,10.604,0,1.09308807134894,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:13:38",89,"Katie Boulter","Daria Saville",91,2,1,2,"BC","NCTL",8,13,23.238,34.578,1,0.857571214392804,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:23:17",90,"Katie Boulter","Daria Saville",102,1,1,1,"B","CTL",17,13,104.521,65.543,1,0.961233668879846,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:24:23",91,"Katie Boulter","Daria Saville",99,1,2,1,"BW","NCTL",4,13,9.52,18.615,1,1.02090301003344,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:25:05",92,"Katie Boulter","Daria Saville",80,2,2,1,"BW","NCTL",10,13,46.853,32.381,0,0.824972129319955,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:26:04",93,"Katie Boulter","Daria Saville",109,1,1,1,"B","CTL",1,13,6.531,3.531,1,1.0272006853716,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:26:27",94,"Katie Boulter","Daria Saville",107,1,1,1,"BC","NCTL",9,13,31.923,38.676,1,1.00835296637396,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:28:40",95,"Katie Boulter","Daria Saville",98,1,1,1,"W","CTL",3,1,9.742,13.435,1,0.923538230884558,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:29:03",96,"Katie Boulter","Daria Saville",109,1,1,1,"BW","NCTL",5,1,21.21,37.36,1,1.0272006853716,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:29:35",97,"Katie Boulter","Daria Saville",112,1,1,1,"BC","NCTL",3,1,10.089,13.481,1,1.05547226386807,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:29:59",98,"Katie Boulter","Daria Saville",109,1,1,1,"W","CTL",3,1,14.6,33.745,1,1.0272006853716,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:31:11",99,"Katie Boulter","Daria Saville",89,1,2,2,"W","NCTL",1,2,9.075,8.648,0,0.91778149386845,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:32:20",100,"Katie Boulter","Daria Saville",79,2,2,1,"B","NCTL",4,2,24.892,15.651,0,0.814659977703456,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:33:02",101,"Katie Boulter","Daria Saville",85,2,2,2,"B","NCTL",5,2,26.086,11.528,1,0.876532887402453,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:33:49",102,"Katie Boulter","Daria Saville",73,2,2,2,"B","NCTL",5,2,22.108,24.73,1,0.752787068004459,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:34:50",103,"Katie Boulter","Daria Saville",90,1,2,2,"W","NCTL",1,2,4,3.964,0,0.92809364548495,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:35:25",104,"Katie Boulter","Daria Saville",92,1,1,1,"W","CTL",5,3,19.834,28.243,1,0.866995073891626,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:36:20",105,"Katie Boulter","Daria Saville",104,1,1,1,"W","CTL",7,3,43.071,23.614,1,0.98008138787749,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:36:56",106,"Katie Boulter","Daria Saville",111,1,1,2,"B","NCTL",4,3,18.065,17.653,0,1.04604840436924,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:37:39",107,"Katie Boulter","Daria Saville",108,1,1,1,"B","CTL",5,3,21.152,13.603,1,1.01777682587278,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:38:08",108,"Katie Boulter","Daria Saville",87,2,1,2,"BW","NCTL",2,3,14.005,7.067,1,0.819875776397516,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:38:52",109,"Katie Boulter","Daria Saville",90,2,1,1,"C","NCTL",7,3,37.084,24.457,0,0.848147354893982,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:41:03",110,"Katie Boulter","Daria Saville",92,1,2,2,"BW","NCTL",3,4,11.881,10.814,0,0.948717948717949,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:41:24",111,"Katie Boulter","Daria Saville",75,2,2,1,"BC","NCTL",2,4,2.014,3.641,0,0.773411371237458,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:42:07",112,"Katie Boulter","Daria Saville",93,1,2,1,"BW","NCTL",10,4,48.868,57.945,1,0.959030100334448,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:43:24",113,"Katie Boulter","Daria Saville",101,1,2,1,"BC","NCTL",6,4,18.193,38.548,1,1.04152731326644,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:44:06",114,"Katie Boulter","Daria Saville",79,2,2,2,"W","CTL",9,4,31.82,31.506,1,0.814659977703456,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:45:10",115,"Katie Boulter","Daria Saville",106,1,2,1,"BW","NCTL",4,4,18.495,16.323,1,1.09308807134894,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:46:28",117,"Katie Boulter","Daria Saville",109,1,1,1,"W","CTL",3,5,6.527,16.043,1,1.0272006853716,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:46:52",118,"Katie Boulter","Daria Saville",92,2,1,1,"BW","NCTL",13,5,46.213,49.892,0,0.866995073891626,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:48:09",119,"Katie Boulter","Daria Saville",91,2,1,1,"BC","NCTL",13,5,38.286,39.527,0,0.857571214392804,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:49:06",120,"Katie Boulter","Daria Saville",95,1,1,2,"BW","NCTL",6,5,15.969,17.45,0,0.895266652388092,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:49:47",121,"Katie Boulter","Daria Saville",91,2,1,1,"B","CTL",3,5,13.971,14.016,0,0.857571214392804,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:51:44",122,"Katie Boulter","Daria Saville",105,1,2,1,"BC","CTL",12,6,49.088,43.468,1,1.08277591973244,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:52:32",123,"Katie Boulter","Daria Saville",80,2,2,1,"BW","NCTL",6,6,28.062,20.784,0,0.824972129319955,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:53:27",124,"Katie Boulter","Daria Saville",88,1,2,1,"BW","NCTL",6,6,23.612,21.391,1,0.907469342251951,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:54:08",125,"Katie Boulter","Daria Saville",98,1,2,1,"BW","NCTL",6,6,33.193,29.204,1,1.01059085841695,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:54:50",126,"Katie Boulter","Daria Saville",100,1,1,1,"W","CTL",1,7,4.95,4.255,1,0.942385949882202,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:55:09",127,"Katie Boulter","Daria Saville",108,1,1,1,"W","CTL",5,7,17.622,23.019,1,1.01777682587278,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:56:30",129,"Katie Boulter","Daria Saville",90,2,1,2,"C","NCTL",8,7,40.647,29.491,1,0.848147354893982,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:57:26",130,"Katie Boulter","Daria Saville",105,1,1,2,"B","NCTL",2,7,8.843,7.846,0,0.989505247376312,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"29:59:51",132,"Katie Boulter","Daria Saville",85,2,2,1,"BC","NCTL",4,8,13.489,13.73,0,0.876532887402453,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"30:00:38",133,"Katie Boulter","Daria Saville",90,1,2,1,"W","NCTL",12,8,48.07,58.241,1,0.92809364548495,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"30:01:29",134,"Katie Boulter","Daria Saville",94,1,2,2,"BW","NCTL",1,8,4.526,7.064,0,0.969342251950948,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"30:01:55",135,"Katie Boulter","Daria Saville",77,2,2,1,"BW","NCTL",2,8,3.492,4.225,0,0.794035674470457,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2146","wimbledon",2023,"30:02:40",136,"Katie Boulter","Daria Saville",87,1,2,1,"BW","NCTL",8,8,35.779,41.411,1,0.897157190635452,"boulter k.","saville d.",1537.82502224296,1500,NA
"2023-wimbledon-2148","wimbledon",2023,"0:00:28",2,"Shelby Rogers","Elena Rybakina",112,1,2,2,"C","NCTL",1,1,1.055,1.349,0,1.01336623483446,"rogers s.","rybakina e.",1500,1560.79301363028,28
"2023-wimbledon-2148","wimbledon",2023,"0:00:48",3,"Shelby Rogers","Elena Rybakina",110,1,2,2,"W","NCTL",1,1,5.336,3.842,0,0.99527040921242,"rogers s.","rybakina e.",1500,1560.79301363028,48
"2023-wimbledon-2148","wimbledon",2023,"0:01:06",4,"Shelby Rogers","Elena Rybakina",115,1,2,2,"C","NCTL",3,1,7.468,6.148,0,1.04050997326753,"rogers s.","rybakina e.",1500,1560.79301363028,66
"2023-wimbledon-2148","wimbledon",2023,"0:01:27",5,"Shelby Rogers","Elena Rybakina",95,2,2,1,"BC","NCTL",4,1,15.508,13.599,0,0.85955171704709,"rogers s.","rybakina e.",1500,1560.79301363028,87
"2023-wimbledon-2148","wimbledon",2023,"0:02:05",6,"Shelby Rogers","Elena Rybakina",92,2,2,1,"BW","NCTL",2,1,5.904,6.532,0,0.832407978614024,"rogers s.","rybakina e.",1500,1560.79301363028,125
"2023-wimbledon-2148","wimbledon",2023,"0:02:39",7,"Shelby Rogers","Elena Rybakina",118,1,2,1,"C","NCTL",2,1,10.763,10.561,1,1.0676537117006,"rogers s.","rybakina e.",1500,1560.79301363028,159
"2023-wimbledon-2148","wimbledon",2023,"0:03:06",8,"Shelby Rogers","Elena Rybakina",101,2,2,1,"BC","NCTL",4,1,23.636,38.621,0,0.913839193913222,"rogers s.","rybakina e.",1500,1560.79301363028,186
"2023-wimbledon-2148","wimbledon",2023,"0:04:33",9,"Shelby Rogers","Elena Rybakina",101,1,1,1,"W","CTL",1,2,4.084,4.089,1,1.00629260618773,"rogers s.","rybakina e.",1500,1560.79301363028,273
"2023-wimbledon-2148","wimbledon",2023,"0:04:56",10,"Shelby Rogers","Elena Rybakina",98,1,1,1,"C","NCTL",3,2,7.422,8.807,1,0.976402726796015,"rogers s.","rybakina e.",1500,1560.79301363028,296
"2023-wimbledon-2148","wimbledon",2023,"0:05:25",11,"Shelby Rogers","Elena Rybakina",95,2,1,1,"BW","NCTL",1,2,7.349,5.797,0,0.9465128474043,"rogers s.","rybakina e.",1500,1560.79301363028,325
"2023-wimbledon-2148","wimbledon",2023,"0:06:08",12,"Shelby Rogers","Elena Rybakina",104,1,1,2,"C","CTL",2,2,8.291,9.86,0,1.03618248557944,"rogers s.","rybakina e.",1500,1560.79301363028,368
"2023-wimbledon-2148","wimbledon",2023,"0:06:36",13,"Shelby Rogers","Elena Rybakina",99,1,1,1,"W","CTL",1,2,7.156,5.369,1,0.986366019926586,"rogers s.","rybakina e.",1500,1560.79301363028,396
"2023-wimbledon-2148","wimbledon",2023,"0:07:11",14,"Shelby Rogers","Elena Rybakina",119,1,2,2,"C","NCTL",1,3,4.784,4.271,0,1.07670162451162,"rogers s.","rybakina e.",1500,1560.79301363028,431
"2023-wimbledon-2148","wimbledon",2023,"0:07:29",15,"Shelby Rogers","Elena Rybakina",118,1,2,2,"C","NCTL",1,3,7.272,6.715,0,1.0676537117006,"rogers s.","rybakina e.",1500,1560.79301363028,449
"2023-wimbledon-2148","wimbledon",2023,"0:08:28",17,"Shelby Rogers","Elena Rybakina",114,1,2,2,"BW","NCTL",1,3,3.931,3.253,0,1.03146206045651,"rogers s.","rybakina e.",1500,1560.79301363028,508
