"ServerName","win_rate","avg_speed","sd_speed","location_entropy","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","modal_locationWW_DCTL","performance_lm","performance_rf","performance_xgb","pred_lm","pred_rf","pred_xgb","weighted_avg"
"luciano darderi",0.525423728813559,-0.492865395775986,0.999304432275711,-1.82981429079002,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.2583866764997,-0.358654022439733,-0.303923960114465,0.569553817336292,0.568107408909742,0.580033540725708,-0.288015396483486
"mackenzie mcdonald",0.565217391304348,-0.673931504754398,-0.129076921393712,0.550979408507033,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.113924268544415,-0.101329989841162,-0.0798476379273869,0.571752074660855,0.581785791807027,0.588157832622528,-0.179495896650227
"marco cecchinato",0.414634146341463,-0.319048423254252,-1.31874331126158,-0.477352300756906,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.590729917289184,-0.697538227884798,-0.736571290300069,0.581687444102606,0.589475678550457,0.612201869487762,-0.146459386760966
"marcos giron",0.545871559633027,-0.141345973306035,0.691332540142208,0.0640341294601718,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.156383170206564,-0.195167615701956,-0.283372772278115,0.577940513683966,0.580058751951783,0.557104647159576,-0.058566675845587
"mariano navone",0.543859649122807,-0.865150411241458,-1.615951215943,1.06755555678864,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.182160717601033,-0.273172258379239,-0.289781060985559,0.573001985070282,0.569132421090618,0.558103859424591,-0.199830508093326
"marin cilic",0.606060606060606,1.03578265313679,0.664413637352244,-0.787999824401378,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.189443300814509,0.221074904435632,0.190317469492553,0.614536316814712,0.605004541638174,0.608009159564972,0.223858243353587
"marton fucsovics",0.580645161290323,0.374927512928323,-0.407836315666906,0.652429822065849,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.0181407164350193,0.0957453712925036,0.124000202148053,0.592479044548594,0.602412676840067,0.624825298786163,0.130287079071721
"matteo arnaldi",0.557823129251701,-0.865186581785252,-0.229608586889361,0.441576383603781,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.147970538452161,-0.165657926229,-0.172026125919779,0.569461388878723,0.576643786163153,0.572166085243225,-0.242123798223369
"matteo berrettini",0.623778501628665,1.9031898455506,-0.579077035130155,-0.555917545145041,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.306029661495205,0.37759561147712,0.303398340447738,0.629172573948659,0.617700456521564,0.615440905094147,0.490058252994643
"mattia bellucci",0.745098039215686,0.259462008709731,-0.323053512016737,-1.16145100536546,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.555294448651304,0.665414732489968,0.774779719428215,0.585922266039463,0.581187987796666,0.579531252384186,-0.0255832539452838
"max purcell",0.577777777777778,0.168606141748871,-0.249055866766299,0.185693913573476,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.00802711315761879,-0.000657468923785134,-0.0866676249585222,0.592397947602455,0.589166222079686,0.568502008914948,0.0391710804329525
"maximilian marterer",0.488372093023256,0.647988770784448,-1.01602311893479,-0.082957830229384,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.267881750322658,-0.286678351405532,-0.32526037915653,0.600174287140596,0.604434504683691,0.626137554645538,0.159479309738914
"michael mmoh",0.630434782608696,0.554645968285363,-0.458288372253835,0.989148075435945,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.198219356348874,0.268697697146794,0.207768905084458,0.595053900665776,0.596062243787281,0.578658580780029,0.204937385335009
"mikael ymer",0.536764705882353,-1.62236372412785,0.594778529615491,1.34085338357002,12.8454656600667,-0.175155308160464,-2.0882592591988,-0.41833253335013,-0.250239680391897,-0.536655677025601,-0.486581383110173,0.561550777561372,0.532427329869015,0.51171213388443,0.0336672059247994
"mikhail kukushkin",0.641025641025641,-0.100446686105033,-1.98899000431824,-0.47757226424021,-0.0773823232534137,-0.175155308160464,-2.0882592591988,2.37612878942874,0.154579669031473,0.119639706730308,0.317259139391054,0.574188587454758,0.565445937297323,0.595105767250061,-0.0183107787054308
"miomir kecmanovic",0.594262295081967,-0.125946942285658,-0.995797068419763,1.04506469802802,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.0460937154108583,-0.0421222306025848,-0.0277733035159995,0.587618028415676,0.571517168818312,0.562145471572876,0.0121462582600668
"nick kyrgios",0.638157894736842,1.5753846901433,-0.731227739897543,-2.29220624129202,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.294976775909879,0.419154250570965,0.344279343782935,0.613437899676531,0.614545170761584,0.606889665126801,0.27810130488052
"nicolas jarry",0.589189189189189,0.59175549259526,-0.039207663566049,0.439398777493884,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.0723029471162937,0.111404094944471,0.00524429671081254,0.598999057966959,0.599115130859883,0.578755915164948,0.17852155326803
"nikoloz basilashvili",0.5,1.14446034019588,-0.552009868020653,-1.72755251329602,-0.0773823232534137,-0.175155308160464,-2.0882592591988,2.37612878942874,-0.163642935528431,-0.137250624051656,-0.166393793212534,0.617024743503911,0.620121458480418,0.655271410942078,0.256809855810026
"norbert gombos",0.464285714285714,-0.129495806295568,2.61574600868403,-0.948089656462695,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.367439777233971,-0.565860166572242,-0.4175979869291,0.595677270828433,0.576718875667568,0.633624792098999,-0.12350977092554
"novak djokovic",0.655048076923077,0.610771064674536,-0.772338520352937,-0.759820205679671,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.291134957068186,0.377480970924877,0.304435889252579,0.597344436618017,0.596589642447107,0.571669280529022,0.103010294832276
"nuno borges",0.577075098814229,0.278566043609354,-1.4261809551543,-0.106103646386021,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.0135974489379966,0.0918830992430955,-0.187640797623665,0.594481304688507,0.604212652357242,0.540559649467468,0.051219611236144
"oscar otte",0.580645161290323,-2.68513199538607,1.24783718433387,-1.02123530298078,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.263520485263257,-0.193872622682571,-0.0788795128679354,0.518877910042894,0.556806287700486,0.566692531108856,-0.86656661305122
"pablo andujar",0.617142857142857,-0.632019681917768,-1.13921992372827,1.18089372222222,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.0636187208369282,0.00149549674023741,0.00692149451917172,0.571756191268261,0.56295170137443,0.539840757846832,-0.124842319843108
"pablo carreno busta",0.611111111111111,-0.229812681828037,-0.401224598420836,0.615101124037889,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.0627663919536263,0.0813966736280926,0.109131494321346,0.576922182249953,0.579602496028176,0.577628493309021,-0.0468947643483252
"pavel kotov",0.536312849162011,-1.72488200456894,2.08470372463954,0.12764775179977,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.327961380546673,-0.426302351977464,-0.480473381086792,0.541644937432216,0.550109558859355,0.51409912109375,-0.51162495597126
"pedro cachin",0.540983606557377,0.446248231579134,-1.24353947728921,-0.216912865228691,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.106036005640961,-0.122199956312896,-0.0648947882045997,0.595463633493571,0.594846179006869,0.626595616340637,0.0921646003802853
"pedro martinez",0.544554455445545,-0.86188646731933,-0.102983422171275,0.651809365539136,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.214752162960279,-0.222807685761291,-0.192470464483922,0.563864751605272,0.576594694002085,0.585007846355438,-0.226970113189508
"peter gojowczyk",0.571865443425077,0.351417954708363,0.0676951540823593,0.134907094222158,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.0173076834893541,0.066338138008812,0.0011641577642743,0.591059722118207,0.60370421712653,0.602001547813416,0.088540108124432
"philipp kohlschreiber",0.5,-0.709183026403505,0.108327165817776,0.96025093992056,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.327658879356968,-0.40374018543378,-0.462446375033942,0.574165594036335,0.57815712307702,0.570441067218781,-0.162032251392137
"quentin halys",0.609929078014184,0.711605938427124,-0.0190763480258597,-0.771591722001358,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.167605224720348,0.308720487470662,0.281391060685762,0.605373728103491,0.616196703713103,0.628653287887573,0.131338187147758
"radu albot",0.553571428571429,-0.744661808547041,-0.416934679629686,0.176845429490985,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.153624534718928,-0.11884687367452,-0.18500456160778,0.571782373647967,0.586883128938621,0.574439287185669,-0.225195672045117
"rafael nadal",0.649350649350649,0.0915769132552131,-0.983754747097903,0.0304757731678947,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.236615223134033,0.280197579102451,0.291184846819148,0.588187873689768,0.585113520895706,0.575901865959167,0.0064391044488084
"reilly opelka",0.600961538461538,1.54864596343758,0.898348168639872,-0.149454637039957,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.156159741778814,0.262407511087005,0.209463938012666,0.610394427261578,0.614952776747881,0.620681583881378,0.415114509085761
"ricardas berankis",0.559322033898305,-0.273693970549158,-0.405412026143737,2.25008154448245,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.0764116413400401,-0.132864479239632,-0.00932960474971516,0.586821397300226,0.580796717972007,0.616672396659851,0.050869062768331
"richard gasquet",0.592833876221498,-0.92121345810855,-0.26783827404179,-0.695776450842608,-0.0773823232534137,-0.175155308160464,-2.0882592591988,2.37612878942874,-0.0450953965650586,0.0421756810794063,0.0891416762936974,0.565065459971928,0.585755165864455,0.597659170627594,-0.270102732612623
"rinky hijikata",0.585616438356164,-0.889550663695089,0.112911320904485,0.81943677882144,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.076547232756117,-0.12373762367419,-0.0472428249206551,0.563294754610917,0.564497150792144,0.568751513957977,-0.223637373734049
"roberto bautista agut",0.577777777777778,-1.11702198347345,-0.15548146820733,0.466942623222819,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.121463643165217,-0.112197048106684,-0.0774683044202839,0.558560605022444,0.571601990718018,0.571137964725494,-0.313145221435442
"roberto carballes baena",0.57311320754717,-0.361157390499824,-0.415392258045142,0.851392264541593,-0.0773823232534137,-0.175155308160464,-2.0882592591988,2.37612878942874,-0.0829236610825741,-0.180375250269787,-0.0329327018193257,0.572798811218054,0.564012378255802,0.590472996234894,-0.00384176146498286
"roman safiullin",0.629370629370629,0.518886611761496,0.0598526221970252,1.28064167158762,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.213131806974204,0.25456423136854,0.164727928787562,0.599901392170798,0.594554455168167,0.567825436592102,0.214298844405735
"salvatore caruso",0.444444444444444,-1.24049616313683,-0.851708418320085,0.622354828122522,-0.0773823232534137,5.67503198439904,-2.0882592591988,-0.41833253335013,-0.654842387135683,-0.720013316737677,-0.985035543055827,0.538301876124527,0.565828095212434,0.498995065689087,-0.0131014641449718
"sam querrey",0.619469026548673,1.50113392588115,2.29472367937997,-1.07920224334484,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.239762659953907,0.300828098175515,0.277805567903341,0.615706336582339,0.608518750056916,0.614181041717529,0.33859072717501
"sebastian baez",0.54320987654321,-1.79134898486739,-0.173914759469242,0.121062619226622,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.248494259740911,-0.249414525389643,-0.335354881629512,0.556248810903626,0.573311872671767,0.545960962772369,-0.53126668181768
"sebastian korda",0.603448275862069,0.277255678524767,-0.27229883185529,-0.299572047096272,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.0856135954726118,0.345858047919012,0.246033169643431,0.589738320828006,0.626416384645251,0.627655446529388,0.0377729960432859
"sebastian ofner",0.557894736842105,0.519414600524536,0.319469681791491,0.0366024422454743,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.0453055385367677,-0.0654163209445875,-0.0327532459285258,0.596224895983033,0.592380613469809,0.611972153186798,0.130420561191129
"stan wawrinka",0.592105263157895,0.527921912424787,-0.178259262998454,-0.438455887606974,-0.0773823232534137,-0.175155308160464,-2.0882592591988,2.37612878942874,0.105031730607741,0.125653450129036,0.120406198748467,0.604946247732756,0.59939196328031,0.607644498348236,0.165816146694654
"stefan kozlov",0.431818181818182,-3.7598116223016,2.39427635922974,0.730615806689932,-0.0773823232534137,5.67503198439904,-2.0882592591988,-0.41833253335013,-1,-1,-1,0.459388641288524,0.530255349439208,0.512501657009125,-0.73341476863734
"stefano travaglia",0.464285714285714,-0.0284714774800766,0.939891392326106,0.987005360313016,-0.0773823232534137,5.67503198439904,-2.0882592591988,-0.41833253335013,-0.498779185611093,-0.812373383478127,-0.753688123516163,0.561356855366246,0.537900232033059,0.537322163581848,0.361585150337974
"stefanos tsitsipas",0.657608695652174,1.15079931734982,-1.31544866687017,-0.504124135682197,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.336483615448946,0.374302534584253,0.370648277148748,0.606906897783685,0.594361876724305,0.587032914161682,0.276252105734141
"steve johnson",0.582677165354331,0.496480026415491,-0.247169102518731,-1.89118049078797,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.0148158130156392,0.123673469419691,0.113584347740241,0.589794834913047,0.605439858083391,0.618977010250092,-0.0064188024562673
"sumit nagal",0.571428571428571,-3.59559242113182,0.603937833750803,0.896323426736148,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.272858220606474,-0.297899785792066,-0.377294592149084,0.524671886125304,0.546642055048787,0.494174391031265,-1
"tallon griekspoor",0.621621621621622,0.399354203301613,-0.450987909202626,-0.51142571088584,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.17602225803705,0.344964848375747,0.288307707705312,0.597127165246383,0.614016977215126,0.614156603813171,0.0587273392626408
"taro daniel",0.532374100719424,-0.273349051489673,0.535165363835944,-0.919868873883975,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.217366522491819,-0.32941002206247,-0.371790552483502,0.574063422776807,0.568024141883428,0.55079185962677,-0.163151088902424
"taylor fritz",0.606805293005671,1.31658711593762,-0.305587869482886,-0.768217861510926,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.169656022589795,0.353674224871123,0.344916718766053,0.608700388491588,0.625382742699169,0.651258230209351,0.306296092856226
"tennys sandgren",0.671875,0.778821150107999,0.56303396543851,-2.00652933197686,-0.0773823232534137,-0.175155308160464,-2.0882592591988,2.37612878942874,0.361048335041876,0.404403243924599,0.436399952993929,0.600580523611145,0.589478584678953,0.585767447948456,0.132362367909066
"thanasi kokkinakis",0.618320610687023,1.34549244489986,-1.33750190615701,-0.957544830867988,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.209138032708179,0.258400183687942,0.155930435856043,0.608729774070757,0.602612249799211,0.580877661705017,0.301856082020329
"thiago monteiro",0.587962962962963,0.444178060906684,-1.08924982918924,0.246546106667214,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.063441976930094,0.0265473770633392,0.102408683541608,0.597779090840229,0.586579817897171,0.608325362205505,0.12287183187958
"thiago seyboth wild",0.547169811320755,0.236887574893767,-0.886868181317095,-1.04611847749625,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.096052221704457,0.0558580120385034,-0.0711619527855934,0.592545798804943,0.618712238457787,0.616081476211548,-0.0243128430170939
"tim van rijthoven",0.646153846153846,0.733651618474149,1.41555570056455,1.11561225277834,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.255847410635853,0.336461180599965,0.288214819079985,0.596069451868948,0.596129787809272,0.579556167125702,0.265179845613913
"tomas machac",0.62874251497006,-0.00967524863716199,-1.76053286778917,0.276373785916032,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.156555663382909,0.203160975639092,0.232740483779883,0.585678583092706,0.586883633195586,0.588198840618134,-0.00619483038689462
"tommy paul",0.61139896373057,-0.40471419430846,2.23833204185754,0.768053572818893,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.0771144913853663,-0.0548016904574424,0.103626782344121,0.580414331404467,0.5579610552815,0.575645506381989,-0.0870781938414856
"ugo humbert",0.580645161290323,-0.186680852637364,1.1852462677043,1.13698239549109,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.00383541378559288,-0.097590899842068,-0.0969740338596865,0.588740913424759,0.57196785158892,0.561507761478424,0.000813895127949527
"vasek pospisil",0.630252100840336,1.34045062516681,-1.23650529824597,0.394149322485406,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.271714746003502,0.297067548990001,0.341110913487502,0.614422251532324,0.60065289544645,0.617123603820801,0.391702423036008
"yannick hanfmann",0.504424778761062,0.573140533753009,0.691423921389446,0.0957472643158094,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.22412861385413,-0.227281424336663,-0.343349927258927,0.597266116050406,0.602959516575963,0.598330795764923,0.149932666457302
"yibing wu",0.511811023622047,0.106701119962021,-0.178185011168121,0.641735760877039,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.232215451277298,-0.273350724329573,-0.348310465187162,0.588554125268813,0.59072258450335,0.586499810218811,0.05209587216131
"yoshihito nishioka",0.530612244897959,-1.27272009870761,-0.0979904733756389,1.06196963199906,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.293755184103086,-0.397611365813624,-0.331798598993545,0.555676262859571,0.558472871403904,0.564734101295471,-0.3179216574432
"yosuke watanuki",0.582278481012658,-0.200651278399791,2.35374959645781,0.0298093296694915,-0.0773823232534137,-0.175155308160464,-2.0882592591988,2.37612878942874,-0.0206029766058773,-0.0960178768984486,-0.0501946555429281,0.580895701486814,0.571113807832054,0.572609961032867,-0.01297979593279
"yunchaokete bu",0.522727272727273,0.198505261287194,-0.297040580456984,-3.65885719564233,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,-0.167876333428898,-0.263325840989371,-0.250655181768399,0.595614146455958,0.584937701034329,0.59909725189209,-0.211880326568564
"zizou bergs",0.621848739495798,-0.440633760168489,1.0419229641966,0.171888669759721,-0.0773823232534137,-0.175155308160464,0.476000272317373,-0.41833253335013,0.111195367102509,0.0848352873187724,0.146390359539547,0.579984288485525,0.572900954998711,0.57317179441452,-0.137721431260703
