"ServerName","serve_efficiency","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","rf_weighted_baseline"
"elena rybakina",0.272058823529412,1.16837849212664,0.279357350646652,-0.0782406517450762,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.177262082798219,-0.0722438631348666,0.18103374631696,0.316145626210257,0.292843056208455,0.271572351455688,-0.455922212336792
"elina avanesyan",0.278481012658228,-1.97285483779656,-0.569823439390928,0.611984274762798,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,0.134207408022106,-0.0374723308504807,0.251267012116791,0.25939274427878,0.29225452618634,0.257399469614029,-1
"elina svitolina",0.197278911564626,-0.406632180511502,0.241310991261451,-1.01392777684803,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.444113140800192,-0.479989746323262,-0.41621998875273,0.29549086951313,0.300273840298209,0.371930003166199,-0.700296961678558
"elisabetta cocciaretto",0.347826086956522,0.108468673989597,-0.559937554367029,0.816760714467372,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.277323562489999,0.254759865902997,0.273842444364177,0.299709700270615,0.302679048996073,0.320124566555023,-0.584511444112215
"elise mertens",0.272373540856031,0.909813827979962,0.954979815709595,0.00466754261787051,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,-0.0937189392805382,-0.126668884216932,0.349702531604622,0.299515364385212,0.30413107590407,0.222426950931549,-0.405872316265503
"emma navarro",0.244094488188976,-0.613329323702279,-0.50677139010162,-1.33682475143855,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.169872103634071,-0.3542218000232,0.0239426309398947,0.286682388176015,0.321731784061063,0.289673119783401,-0.737074412387297
"emma raducanu",0.274193548387097,1.20549202767309,-0.362236870200045,0.822488878304717,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,-0.197280369846906,-0.251483316544839,-0.222963033438358,0.322340641863921,0.331116466538681,0.392174333333969,-0.546318735652651
"erika andreeva",0.351351351351351,-1.13703637296789,-0.823623343692536,-1.62878235496841,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.390711199950598,0.437683419491712,0.500825947089707,0.280236654188659,0.269322830866283,0.257089614868164,-0.817880628440466
"eva lys",0.222222222222222,-0.84828411020916,-1.12596751009488,-1.24058620557161,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,-0.255767342807113,-0.188200953716255,-0.0721490768196399,0.282232174764732,0.266385999667265,0.295978605747223,-0.683377634812935
"fiona ferro",0.275,-2.04549812047798,-0.792585788917792,-0.705919459154292,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,0.179144376934529,0.124871815606914,0.374251680585874,0.246797207444205,0.25604130008115,0.217854663729668,-0.839827802616142
"garbine muguruza",0.220338983050847,0.969813731840556,-1.18223301498476,1.36072158795524,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,-0.426470481308552,-0.486946524915288,-0.0283215785618339,0.31497249656121,0.324736554052393,0.281243473291397,-0.365503937642424
"greet minnen",0.294964028776978,-0.361178660144362,0.0531675044629209,-0.389647764666221,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.0511055841811292,0.202343530185125,0.298652768681218,0.292731227084064,0.260385297258519,0.25998717546463,-0.679195233991276
"harmony tan",0.25,-0.0251994781493491,-0.481652213159852,-0.268802050748942,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.193566688913077,-0.194063470431303,-0.0397049946259384,0.297393850980193,0.295345792027279,0.314242541790009,-0.628918001446673
"harriet dart",0.422413793103448,-1.96472656056479,0.965443813805262,-1.06043583118018,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.860249941111918,0.832878747100686,0.500194088839358,0.256062983857027,0.260705049470121,0.328337341547012,-0.921367953766955
"iga swiatek",0.289325842696629,0.0178975943380382,-0.129662155475555,0.69827338666179,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.00732304753422586,-0.0157855537564932,0.118565956963429,0.2959734127428,0.298726816577903,0.307157307863235,-0.600085658584939
"jasmine paolini",0.267123287671233,-0.720291308039267,-0.103054160436804,-1.08535637862702,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.0463508240350575,0.0544501298849149,-0.113970390845909,0.284657479843828,0.26236317574368,0.353143274784088,-0.74626057389624
"jelena ostapenko",0.232558139534884,-1.32371970427699,1.46608824780564,0.383151751530342,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,-0.152314126424774,-0.234781597927852,-0.0874622639927999,0.271584771113414,0.28611361740216,0.310804933309555,-0.712307328193645
"jessica bouzas maneiro",0.385964912280702,0.118116901512409,-1.04091819699398,0.070388701892905,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,0.50289198686309,0.433218311830205,0.48079923306796,0.292096689030652,0.304836657436431,0.297575771808624,-0.717529082813646
"jessica pegula",0.246153846153846,-0.143129062221062,-0.612857446003599,0.357988065937198,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.22010100815439,-0.337517880832388,-0.128455129749759,0.298929628761408,0.320423258056688,0.336421310901642,-0.63082420830337
"jodie burrage",0.244444444444444,0.559743671433078,0.345245818930487,0.45715310774325,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.247678089812063,-0.228745386005685,-0.0106889603062255,0.302813661223586,0.296782886888153,0.300178378820419,-0.529257684007027
"jule niemeier",0.408284023668639,1.02245903228382,1.27805735505052,1.54961313888273,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,0.571811023099306,0.666760060619027,0.828094260243214,0.300437015529698,0.280068525231396,0.218054741621017,-0.353628149582
"kaia kanepi",0.377551020408163,0.351851229720916,-0.245396320679356,0.253797763815209,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.422897550747904,0.399523383927154,0.446724792909241,0.299907995243149,0.303216417175422,0.299153804779053,-0.563392007493799
"kaja juvan",0.39622641509434,-1.58365243686115,0.780834895089426,0.203118704581284,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,0.649094359284909,0.732727368682849,0.615556504151926,0.272704098781738,0.254710430897771,0.268321305513382,-0.954668514657805
"kamilla rakhimova",0.387596899224806,-0.303243050428034,-0.912748293055865,0.22104323865173,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.539272300802018,0.490869844176709,0.447628681634036,0.28634969027624,0.294844805126156,0.30893462896347,-0.656650886367586
"karolina muchova",0.290322580645161,0.395105755995691,-0.815891258299221,1.28990623938131,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,0.0423648668927208,0.116724595280948,0.282583645053974,0.289862650620541,0.273006542691823,0.260057806968689,-0.448308881674554
"katerina siniakova",0.36046511627907,0.307771885550921,-0.347588253432625,-0.643100514262735,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,0.315221055988439,0.332412726179659,0.330405879641876,0.304662015756552,0.299661523691874,0.316177040338516,-0.707535796609655
"katie boulter",0.258064516129032,1.57259008236457,-1.42755413316227,0.295459099632828,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.275546963006826,-0.258631509514003,-0.190696712573416,0.322086350889513,0.31642866997117,0.366583585739136,-0.390064012154304
"laura siegemund",0.115384615384615,0.963553146134114,-1.93718764079224,-1.8186308340675,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,-1,-1,-1,0.326346594977098,0.323225249919009,0.461222261190414,-0.64260145898733
"lauren davis",0.336538461538462,-0.705389210572144,-1.25670635326457,0.224703660136461,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.273748467745914,0.330031950212842,0.456308152878729,0.289147208039468,0.276214886671742,0.255331039428711,-0.713341136430654
"lesia tsurenko",0.224137931034483,-1.36701701720719,0.905200742636269,1.23244582751155,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,-0.204427217352256,-0.167183160628299,0.0314086117534293,0.273734613033824,0.264064050981234,0.267527252435684,-0.899871145320768
"lin zhu",0.323076923076923,-1.17881928260946,0.341879962424626,0.32748988135775,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,0.264491484716755,0.256175901696963,0.338278728544336,0.277563254952763,0.277644380607269,0.276480227708817,-0.89458731939298
"linda noskova",0.25,0.44061377930455,0.470782964382544,-0.0817567951760728,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,-0.195354060889797,-0.225605403403426,-0.0650514609695203,0.297756381998377,0.30170535167327,0.321675091981888,-0.474148453219693
"liudmila samsonova",0.394736842105263,1.89852755351114,1.28962728465221,-0.228703678697617,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,0.404307121257324,0.394651705789518,0.398494651689964,0.320864496697729,0.321384478221003,0.330482542514801,-0.473200016075788
"lucia bronzetti",0.298076923076923,0.472555259815675,-1.2799750042111,0.0729575682699508,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.0017848711933669,0.0908607700226798,0.269663045720251,0.306571843922402,0.285975611169347,0.271600961685181,-0.550604366703533
"madison brengle",0.0967741935483871,-0.681631248330927,0.863254355637958,-0.0121196731282272,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,-0.932814426940915,-0.919371685291102,-0.425786055468812,0.294108984997802,0.288358355247075,0.274230420589447,-0.832381003478425
"madison keys",0.302884615384615,-0.257184718015401,1.6024040838853,0.396640963789855,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,0.101229049744257,0.0782977956084521,0.0598780474468628,0.290485317158128,0.29331628029837,0.337925612926483,-0.56141302546147
"magda linette",0.207547169811321,-0.111933655574997,-0.638904762166039,-0.568181555127366,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.404421296681315,-0.506828648995725,-0.181673216261552,0.297708467433127,0.315953422021157,0.313420206308365,-0.648205493126522
"magdalena frech",0.254385964912281,-0.882529362219138,-0.178673145372051,-1.20747073097735,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.0934084265977747,-0.119094795434844,0.109955124941936,0.281464807438902,0.284616394141653,0.27474245429039,-0.772038289193182
"maria sakkari",0.314465408805031,0.90014923005422,0.625377427377733,-0.279839370084916,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,0.0880644219452524,0.108410978751079,0.215397076868543,0.304736279956912,0.298825582016124,0.303902298212051,-0.413929028522486
"marie bouzkova",0.213333333333333,-1.78627526086325,0.707933917665224,0.590519500826178,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.277284847866212,-0.308353482039457,-0.29351522384678,0.277707661685393,0.28172254969372,0.352002710103989,-0.857339477173831
"marketa vondrousova",0.392857142857143,0.204855232674823,2.07872110069714,0.191663615933728,-0.587072913072267,-0.837344512929615,-0.635151080928306,4.94042634799872,0.190467533157157,0.227093463760639,0.332977169947668,0.362357684913327,0.353288270786838,0.347815066576004,0.68256396434862
"marta kostyuk",0.278195488721804,0.264295205806427,-0.364095239725921,0.589566522230782,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,-0.0459774100453639,-0.18552567695916,0.0409579007999716,0.295653941677464,0.321819870495653,0.318784594535828,-0.684678926368698
"martina trevisan",0.323529411764706,-0.279530907121096,-0.536657568150128,-0.660759625748875,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.194236203613451,0.19992732599912,0.301548787661137,0.292265557849869,0.289437841088652,0.287703335285187,-0.674045079322803
"maryna zanevska",0.3,0.132910850380717,0.37200910710046,-3.66957010473365,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,0.0410436457137309,0.0510942722297782,-0.0394581716015713,0.299808052054938,0.295916504085174,0.364170163869858,-0.80341252461736
"mayar sherif",0.416666666666667,0.570154228044113,-0.694902481070281,0.737884200935893,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,0.624124762592106,0.607191252972825,0.574057086956383,0.2982089107425,0.300461573095904,0.300930768251419,-0.638007958208336
"mccartney kessler",0.346153846153846,-0.0274517620315443,-0.730976052313509,1.22988043176395,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,0.258269082809699,0.331076523710564,0.546277184932858,0.30190226209965,0.285619661890764,0.238564074039459,-0.710807148213468
"mirra andreeva",0.170731707317073,0.756782498998,1.02067704523123,-2.22050415982959,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.708417198361388,-0.764862736177477,-0.57645457321184,0.322552214770621,0.331163406717528,0.39236968755722,-0.564423497856018
"misaki doi",0.363636363636364,-0.618778657647747,-0.6688976758488,-1.18737539283755,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.417049437021317,0.404314780575,0.45855987821861,0.287179506013066,0.288335707600311,0.281768649816513,-0.734328388337884
"moyuka uchijima",0.380952380952381,0.164886131400319,0.541004233483557,-0.548986879413145,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,0.545839840182215,0.465801461705245,0.520885397873346,0.278373084016826,0.293254633830395,0.280808448791504,-0.524066897320476
"nadia podoroska",0.15625,-0.618113210137099,-0.827236933762294,0.533404775470782,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,-0.60020252850569,-0.546467335172872,-0.162354064938102,0.286121425250041,0.272648298520222,0.256457924842834,-0.609153140059317
"nao hibino",0.258064516129032,-0.696743346637265,0.966556036051948,-0.152705370436419,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,-0.0680480848237844,-0.0489630274485471,0.0852529734725362,0.279999543800897,0.274154811271447,0.285664618015289,-0.636393235784102
"naomi osaka",0.32,-0.0146587895806776,1.04829866080628,-0.235471056087253,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,0.127343955064145,0.25903139534337,0.33947489372126,0.302303839487028,0.273991726100724,0.273052543401718,-0.743469300579192
"nina stojanovic",0.28125,1.61446318808838,1.03387735147128,1.17286735876112,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.119399451546755,-0.0462031846181974,0.0939972469211294,0.313600578271131,0.296783849058128,0.306285947561264,-0.363513643365149
"ons jabeur",0.186046511627907,-0.693865897686496,-0.042715389967213,0.176951807441227,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.443002341320049,-0.51227247343788,-0.263842880976851,0.284033167136975,0.295550360686763,0.31601482629776,-0.712837465421309
"paula badosa",0.306666666666667,1.1463785364648,0.318802680121862,1.30824530423709,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,0.0483989471981121,-0.0320904933085598,0.0727937825188683,0.30498284966977,0.319355081292212,0.337920278310776,-0.341810281232936
"petra kvitova",0.384615384615385,2.35996915309482,-1.90020667071553,0.751550749491017,-0.587072913072267,-0.837344512929615,-0.635151080928306,4.94042634799872,-0.0600447427007064,0.194796817133562,-0.0108654662761237,0.404927101747223,0.351558239355606,0.440401077270508,1
