"ServerName","win_rate","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","modal_locationWW_DCTL","performance_lm","performance_rf","performance_xgb","pred_lm","pred_rf","pred_xgb","weighted_avg"
"arthur fils",0.543820224719101,0.618130723756986,-0.779031621731578,0.506397142609678,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,0.0778764388261478,0.163369606360531,0.13137159037138,0.552405494720283,0.5617225941237,0.579250633716583,0.217312042591949
"arthur rinderknech",0.545454545454545,0.873646366413107,0.404900200644435,0.229528253384629,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,0.151097051575242,0.126204622274143,0.0667926958807294,0.559552970011044,0.55646991346707,0.557462990283966,0.345926358601937
"aslan karatsev",0.575842696629214,0.379803647081478,-0.984985432469564,1.40295223633148,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,0.0962489362676903,0.0306493006665058,0.126655393158161,0.526880015172865,0.52518299233097,0.518165230751038,0.00950494157046958
"ben shelton",0.5858310626703,1.42816984130654,-0.0646875489081009,0.481482322227581,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,0.462580383817169,0.419880345374799,0.343395745002784,0.561074073681425,0.561789173556897,0.562433540821075,0.507132720545292
"benjamin bonzi",0.575657894736842,0.619595705978781,-0.590102749995624,0.631993853974266,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,0.33664545575484,0.314070433512814,0.307277880762206,0.555143186068523,0.556902307435958,0.570923984050751,0.240893490056691
"benoit paire",0.54601226993865,-0.688105199562227,1.21126212691626,1.20492077059763,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,-0.0109451320758358,0.0920350762928243,-0.0506964488342319,0.540127510610326,0.552282206246088,0.522329211235046,0.00815981720324079
"bernabe zapata miralles",0.528846153846154,-1.04050744961847,0.56560186922349,-0.074299611554919,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,-0.186170864929567,-0.170587030442678,-0.196066802517462,0.534477493628943,0.534663564260034,0.512156844139099,-0.253386735058267
"borna coric",0.509677419354839,-0.0374871559297723,0.149649887706246,-2.34186154853652,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,-0.213928869632895,-0.198698377904972,-0.279591718307209,0.547797768892281,0.544546435995465,0.523665726184845,-0.175190120467152
"borna gojo",0.590361445783133,1.21087187099741,1.17502460659476,0.296495297107088,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,0.538765885094402,0.48930232920686,0.46722395639658,0.566065427255676,0.566451498734535,0.589918315410614,0.503505722992435
"botic van de zandschulp",0.564405113077679,0.500070790476539,0.121860622090986,-0.0333247281242022,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,0.250076668205337,0.236325124923507,0.199928281547178,0.554747367825103,0.55587700071096,0.560757279396057,0.19094344118915
"brandon nakashima",0.563739376770538,0.802274716681211,-0.0838387883383725,0.58096774502514,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,0.273987451320256,0.232314871375572,0.0932304727665755,0.558117967968547,0.55588203368602,0.531036555767059,0.324199260636982
"cameron norrie",0.558270676691729,-0.581060129579487,0.199459528136785,-0.171424490623564,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,0.0728686873977108,0.0248431170606268,0.0804180679524764,0.539332215134593,0.536468040187336,0.537516832351685,-0.145426988734098
"carlos alcaraz",0.579346557759627,0.302498804950114,-0.444288906614553,0.699594310389002,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,0.335497132642401,0.285509934817023,0.37170690812911,0.551821257993123,0.551213793998865,0.582741618156433,0.15963167283307
"carlos taberner",0.584,0.543399853055693,-0.153445071289045,-0.00480331549678943,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,0.397908818937131,0.369808585551593,0.345863813299357,0.555096042979142,0.557450903684341,0.566564381122589,0.18913791543961
"casper ruud",0.586505190311419,0.21130161236473,-0.30982380807645,0.170320505280736,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,0.370081583194237,0.25027159575458,0.221176181140449,0.549677964534618,0.542424598178801,0.525709986686707,0.0935949179946793
"christopher eubanks",0.568093385214008,0.526581977305611,-1.02648075218509,-1.99449310646619,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,0.19130239935535,0.2655584417538,0.241985138091478,0.544689037231431,0.556631207073195,0.566083550453186,-0.0475942076944747
"constant lestienne",0.462365591397849,-1.40671955677915,-0.844158299674601,0.612608736512319,-0.109766251701977,-0.251620477537952,-0.46654780684179,-1.5698157080643,5.16455755032498,-0.864785142178318,-0.627352334703619,-0.581109349527903,0.512595779522558,0.528890160154095,0.524398565292358,-0.429200784037555
"corentin moutet",0.519134775374376,-1.47229024756612,-0.0932861011818246,0.262523293578485,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,-0.270034919070745,-0.263916952886302,-0.225196510900311,0.533065815204315,0.53085430278652,0.521813988685608,-0.396940670582423
"cristian garin",0.550649350649351,-0.445175272162529,0.866849973595206,1.4042413626078,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,-0.0335844277364677,-0.210500366325921,-0.0788369387967201,0.533473580726784,0.515408840092656,0.505515813827515,-0.123662076197497
"daniel altmaier",0.532051282051282,-0.161724508777513,-0.333070122575067,-0.555528309862709,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,-0.0925816216408557,-0.0280534206611955,0.0070554080086161,0.542648689523328,0.548375781655095,0.565123021602631,-0.0856581626042821
"daniel evans",0.57035175879397,-0.0171876012520246,-0.764686822051297,0.964288100976972,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,0.220434875701335,0.166144164596509,0.119367518020943,0.546143108384066,0.544015643148798,0.526290118694305,0.065355524836155
"daniil medvedev",0.612742036227358,0.552564191287644,0.790901794667572,-0.94477408010644,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,0.626031946745169,0.52598491328396,0.479248790096244,0.556926285128271,0.55534307816396,0.551671504974365,0.16884414741891
"david goffin",0.549751243781095,-1.8329158164713,-0.128149745741978,0.121090644678828,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,-0.094277543134974,-0.201739928688386,-0.0550062450044259,0.527154403689777,0.516995252532733,0.514105975627899,-0.722935052842301
"denis kudla",0.544973544973545,-0.0316343858537223,-0.770403285908333,0.0375574074216044,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,0.00728323654462804,0.0085535915967385,0.00949082088401494,0.543156140997135,0.543681614629131,0.541731774806976,-0.0214084006837134
"denis shapovalov",0.601489757914339,0.927392130488355,-0.401585055790963,-0.622231666028122,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,0.567565925572841,0.492000813051534,0.491173107621398,0.55981537562651,0.559195626129638,0.576115489006042,0.23559888954852
"diego schwartzman",0.553921568627451,-1.11382872502422,-0.692111468539935,1.37638064684004,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,-0.0176497345740317,0.0215817541572581,-0.017372317274752,0.532508621650505,0.539057748078195,0.517249822616577,-0.22737144875577
"dominic stricker",0.561330561330561,-0.0382151302631089,0.938556419259887,0.0791412049720676,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,0.206673846185596,0.210007878906914,0.224152299781755,0.5523303552399,0.555031110870626,0.573520302772522,0.0890130001323572
"dominic thiem",0.552173913043478,0.303528236347023,-0.0335234431330563,-0.256622076197979,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,0.159906412989781,0.234865352782587,0.229359712192547,0.554776054869809,0.564019872403893,0.592107117176056,0.101471204754624
"dominik koepfer",0.475490196078431,-0.306274011727197,-2.99084259432677,0.91473435178161,-0.109766251701977,-0.251620477537952,2.13056831791084,-1.5698157080643,-0.192467983241925,-0.756312707394639,-0.708332913750775,-0.6107574144363,0.513934636099471,0.510950742491011,0.491319805383682,-0.37016971111289
"dusan lajovic",0.543434343434343,-0.687544643837062,-0.350927672071932,-0.018608722454015,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,-0.0242493663397007,-0.00381807155155379,-0.0357274438711424,0.540799986908552,0.543347702168288,0.531480431556702,-0.199340415525953
"egor gerasimov",0.49438202247191,1.61186281375751,-1.49238986031614,-2.16175690639718,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,-0.201019827087288,-0.165623182330241,-0.262106653955061,0.562524933975378,0.558619769776141,0.557263135910034,0.238309979507706
"emil ruusuvuori",0.464566929133858,0.813954624996505,0.906214761211959,-0.446475688122559,-0.109766251701977,3.95044149734585,-0.46654780684179,-1.5698157080643,-0.192467983241925,-0.50052825984088,-0.38726691813476,-0.389116907928007,0.553276737452997,0.554158401450233,0.576006948947906,0.427905845424894
"fabian marozsan",0.552106430155211,-0.00672237144421138,-1.5198999921912,0.852331613768703,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,0.0302587263146249,0.089183881053953,0.0693223153476774,0.539677956649621,0.547826134949674,0.5457923412323,0.0105785722138771
"fabio fognini",0.521850899742931,-0.409498556780597,-0.911708438685269,1.00706901020163,-0.109766251701977,3.95044149734585,-0.46654780684179,-1.5698157080643,-0.192467983241925,-0.268562310869705,-0.19242552216981,-0.226745245619895,0.530890738555197,0.536979288062467,0.516299426555634,0.0684354578531179
"facundo bagnis",0.54639175257732,0.334487137336136,-1.4573760783333,0.540821922057017,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,0.0753403626575223,0.217103151526358,0.0829391529632742,0.549886742275755,0.565966241548441,0.560400724411011,0.0908545413228862
"facundo diaz acosta",0.572463768115942,-0.667184894319301,-0.984554122802007,-0.653611899961752,-0.109766251701977,-0.251620477537952,-0.46654780684179,0.6332029746814,-0.192467983241925,0.100432318066294,0.118825747312055,0.190263093220607,0.530289088059584,0.53730675360748,0.542924463748932,-0.289651014422058
