"ServerName","serve_efficiency","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","weighted_avg"
"sam querrey",0.3,0.492637900683627,2.2246979988212,-0.0242170858518588,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.15870391903067,-0.0527433866776615,0.114647359820984,0.273999823114428,0.30963064171321,0.277306586503983,0.332091286440452
"sebastian korda",0.224719101123595,-0.209983860131291,-0.745186006404037,-0.0876321719286106,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,-0.281232027308832,-0.080421734666934,-0.0334381147625105,0.270792837050082,0.239403651383242,0.231337875127792,-0.0607020046251784
"stan wawrinka",0.297752808988764,-0.0984018188754842,-0.626713463098979,1.00319362393892,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,-0.0472248735780445,0.176331567261295,0.159210561536819,0.305489574872854,0.265555670086768,0.266238510608673,0.10679252082882
"stefanos tsitsipas",0.268882175226586,0.264619493718588,0.0029262035991373,0.955005088797209,-0.500508366066375,-0.87726700108649,-0.578140171562011,2.84347084357614,-0.137682285708028,-0.218698940879016,-0.335088382760437,0.291438415830366,0.308815355011501,0.335209906101227,0.163845747339824
"steve johnson",0.27027027027027,0.591143484276523,-0.533741663195772,-0.623598887912906,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,-0.143979412612151,-0.167300181747269,-0.322675367292038,0.293858157819999,0.300818329666033,0.334140956401825,-0.123547701589318
"tallon griekspoor",0.424242424242424,1.0336975106668,-0.936158349380228,-0.358108366740869,1.98117894901273,-0.87726700108649,-0.578140171562011,-0.34872755628764,0.897964701906591,0.692101519588454,0.821667658783003,0.277130486306857,0.297868632489917,0.261600703001022,0.00890490653077821
"taro daniel",0.313725490196078,-0.649996486130544,-0.574862023557384,-1.43925125251798,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.419626182239705,0.508430084126089,0.712850896633921,0.244978889414651,0.220889055433926,0.172623068094254,-0.427745523127268
"taylor fritz",0.300248138957816,0.201606041811353,0.734176593878332,0.13275765769328,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.0862347475812505,-0.0496229763639164,-0.160171725401517,0.286120455756988,0.309309011537438,0.331952691078186,0.188265250496466
"tennys sandgren",0.310344827586207,0.348600677715947,-0.451897879658049,0.107081568202204,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.130658479238982,0.0666134525841736,-0.0264712337531635,0.288939284531175,0.298181590912787,0.315584570169449,0.108799580019994
"thanasi kokkinakis",0.107142857142857,-0.324934725902186,-0.0412271416522467,-1.81449724661847,1.98117894901273,-0.87726700108649,-0.578140171562011,-0.34872755628764,-0.849857179250115,-0.709087421291224,-0.468631657696277,0.246373426387375,0.23661817770835,0.199904277920723,-0.486662795458402
"thiago seyboth wild",0.333333333333333,0.648999164119132,0.187109032851283,1.53765040755763,-0.500508366066375,-0.87726700108649,-0.578140171562011,2.84347084357614,0.293857049252501,0.166963583912131,0.11561608345731,0.285191262826803,0.302846734783296,0.310448169708252,0.379147599097819
"tim van rijthoven",0.403225806451613,2.18288874724508,2.07755666698288,0.615843459911693,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.425919058234776,0.519849604710793,0.377905940567388,0.333448255143001,0.308304232334264,0.328422725200653,0.768797438046179
"tommy paul",0.337254901960784,-0.9816254402797,-0.359907458924239,-0.395843016538311,1.98117894901273,-0.87726700108649,-0.578140171562011,-0.34872755628764,0.705692173323278,0.636210484017207,0.588297732181813,0.221642625684084,0.221086494664466,0.220806658267975,-0.315932846662504
"ugo humbert",0.268421052631579,-0.490204326625259,-1.20362566590945,0.109319647112365,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.0269462827816222,0.0742314750242968,-0.176328013897437,0.264006491712038,0.254866808491528,0.303323596715927,-0.106306685178065
"yannick hanfmann",0.3,0.0831203059715908,1.33502629528923,0.361287087888851,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.182870688663567,-0.0110266138182594,0.250695912656875,0.270040624822124,0.302013396819635,0.250376999378204,0.268656729387462
"yibing wu",0.15,-0.444133597220153,-0.611757391992244,0.00695298878086915,1.98117894901273,-0.87726700108649,-0.578140171562011,-0.34872755628764,-0.503808769673544,-0.583133896819951,-0.691768589041815,0.232538082285687,0.256476925067832,0.286929368972778,-0.149933770454805
"yoshihito nishioka",0.3,-1.59590183234775,3.86455030802644,0.633924669418202,1.98117894901273,-0.87726700108649,-0.578140171562011,-0.34872755628764,0.625155237228321,0.165500693521896,0.310914019668339,0.197581944742418,0.269780516895168,0.23845736682415,0.160125356745641
"yosuke watanuki",0.382978723404255,0.679099103382301,-0.751787427390412,-0.526426487649661,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.658624787806384,0.475548944440829,0.578352210947517,0.275077412026564,0.296146197290708,0.268499106168747,0.00188856122905557
