"ServerName","avg_speed","sd_speed","location_entropy","win_rate","serve_efficiency","n_serves","overperf_lm","overperf_glm","overperf_rf","overperf_xgb","pred_lm","pred_glm","pred_rf","pred_xgb","rf_weighted_baseline"
"james duckworth",119.266375545852,7.5657211399257,2.82046001075269,0.606986899563319,0.458515283842795,229,-0.00153115827764266,0.331570804896343,-0.0145364607312737,-0.00131500027585757,0.460046442120437,0.668429195103657,0.473051744574068,0.459830284118652,0.749330422722783
"jannik sinner",118.987315010571,6.34375481589219,2.85234684352218,0.640591966173362,0.472515856236786,946,0.03428349163522,0.484960854385065,0.0170849663054398,0.000369702786774284,0.438232364601566,0.515039145614935,0.455430889931347,0.472146153450012,0.759952390515227
"jason kubler",116.351219512195,7.6256507903318,2.57635664578689,0.604878048780488,0.44390243902439,205,-0.00404955754289033,-0.545949540344399,0.00574769570623151,0.000492549087943106,0.447951996567281,0.545949540344399,0.438154743318159,0.443409889936447,-0.128200363614001
"jaume munar",117.314960629921,9.54745938731378,2.93775997075665,0.566929133858268,0.385826771653543,127,-0.0722274049330768,-0.653859783761514,-0.0288191938053257,-0.00106441458379192,0.45805417658662,0.653859783761514,0.414645965458869,0.386891186237335,0.600211002636584
"jenson brooksby",104.827586206897,7.83186906292194,2.69747535200647,0.46551724137931,0.293103448275862,58,-0.0282434029798271,-0.0218406689310113,-0.0351721929065958,-0.000773348684968644,0.321346851255689,0.0218406689310113,0.328275641182458,0.293876796960831,-1.8621434776136
"jiri lehecka",116.585185185185,8.33208614216007,2.82851811454993,0.62962962962963,0.525925925925926,135,0.0841307438838811,0.475521368475124,0.0388602933814784,0.000367096618369755,0.441795182042045,0.524478631524876,0.487065632544448,0.525558829307556,0.31002820059875
"jiri vesely",121.816326530612,8.508998837965,2.59588320425579,0.510204081632653,0.346938775510204,49,-0.168822559010308,-0.91149994505614,-0.088733662753269,-0.00246469524441933,0.515761334520513,0.91149994505614,0.435672438263473,0.349403470754623,0.811978436983589
"john isner",121.796536796537,9.30437887314056,2.48662979974605,0.640692640692641,0.562770562770563,231,0.0285328305592408,0.0552394244966953,0.0238967586236776,-0.000183922645849544,0.534237732211322,0.944760575503305,0.538873804146885,0.562954485416412,0.630032923666349
"john millman",113.787878787879,6.01156616356568,2.65251300262178,0.545454545454545,0.378787878787879,66,-0.0149126190038513,-0.188966883499945,-0.00698782330404452,0.00129828218257788,0.39370049779173,0.188966883499945,0.385775702091923,0.377489596605301,-0.426682081358678
"jordan thompson",115.644366197183,9.24902458536143,2.70427990820222,0.630281690140845,0.507042253521127,284,0.053682937240024,0.407906139389525,0.0208581090538674,0.00111701538864994,0.453359316281103,0.592093860610475,0.486184144467259,0.505925238132477,-0.0504463116407762
"juncheng shang",117.634408602151,7.44075870698529,2.57893575080648,0.56989247311828,0.376344086021505,93,-0.0823477598508323,-0.630550048413954,-0.0425002829118993,-0.00226956477729223,0.458691845872338,0.630550048413954,0.418844368933405,0.378613650798798,0.0913814252987913
"karen khachanov",117.268382352941,5.40650424474722,2.63587053905715,0.588235294117647,0.452205882352941,272,0.0290749544030262,0.623932510443438,0.0181254861305169,0.000132665914647723,0.423130927949915,0.376067489556562,0.434080396222424,0.452073216438293,0.131688152131878
"kei nishikori",108.808988764045,7.98987484896635,2.81112910089213,0.539325842696629,0.404494382022472,89,0.0475151478214403,-0.0685577303907759,0.0223096323388029,0.00062448489532041,0.356979234201032,0.0685577303907759,0.382184749683669,0.403869897127151,-1.01587410408993
"kevin anderson",120.644444444444,7.34276253300906,2.21976267207427,0.533333333333333,0.466666666666667,45,-0.0481336720723631,0.105226795688594,-0.0218461249968781,0.000238058964411425,0.51480033873903,0.894773204311406,0.488512791663545,0.466428607702255,0.0213466728318669
"laslo djere",115.408602150538,8.70936097982807,2.66215125448435,0.688172043010753,0.516129032258065,93,0.0695251448762374,0.462098932352249,0.0383198315418392,2.49897280046874e-05,0.446603887381827,0.537901067647751,0.477809200716225,0.51610404253006,-0.154351534322066
"liam broady",108.433962264151,8.13457093691369,2.72174625993952,0.528301886792453,0.314465408805031,159,-0.0470020808183388,-0.074646202464834,-0.0300804673159672,-0.00039243173299347,0.36146748962337,0.074646202464834,0.344545876120999,0.314857840538025,-1.22208823100799
"lloyd harris",117.836734693878,7.48984573376824,2.39009365405308,0.469387755102041,0.428571428571429,49,-0.0465338378940496,-0.722667550709486,-0.0154993629838672,4.31793076651199e-05,0.475105266465478,0.722667550709486,0.444070791555296,0.428528249263763,-0.176692097378736
"lorenzo musetti",115.278985507246,6.72458666953983,2.75444869816681,0.565217391304348,0.391304347826087,276,-0.0203338078706597,-0.298825807871273,-0.0124048360469374,-0.000361677097237612,0.411638155696747,0.298825807871273,0.403709183873024,0.391666024923325,-0.0182968580710531
"lorenzo sonego",118.471204188482,8.13555925132205,2.97793372663673,0.554973821989529,0.445026178010471,191,-0.00306619263848534,-0.59485900418287,0.0115340437575129,0.000626374133594398,0.448092370648957,0.59485900418287,0.433492134252958,0.444399803876877,0.864986277209314
"lucas pouille",114,8.66283880257523,2.73255400657402,0.544117647058823,0.411764705882353,68,-0.0143772138974476,-0.386265991609871,-0.0113842668021909,-0.000892167582231429,0.4261419197798,0.386265991609871,0.423148972684544,0.412656873464584,-0.277122570900538
"marco cecchinato",115.393939393939,6.69393099166791,2.42806998518762,0.545454545454545,0.454545454545455,33,0.0185656573434855,0.561301133306464,-0.00407130610296758,-0.000238581137223692,0.435979797201969,0.438698866693536,0.458616760648422,0.454784035682678,-0.52025182819975
"marcos giron",115.395348837209,7.84413500916971,2.75064673445417,0.465116279069767,0.325581395348837,43,-0.102749854507994,-0.411571989502807,-0.0461653105034899,-0.00252870348996892,0.428331249856831,0.411571989502807,0.371746705852327,0.328110098838806,-0.0107243673418878
"marin cilic",120.091603053435,6.85728179122736,2.3309153983458,0.66412213740458,0.557251908396947,131,0.0628535161618936,0.173230121083006,0.0305105683728885,0.000656165694462474,0.494398392235053,0.826769878916994,0.526741340024058,0.556595742702484,0.108995361276944
"marton fucsovics",116.265402843602,7.00733834579425,2.7823592613449,0.59478672985782,0.40521327014218,422,-0.0185783760723353,-0.387209104986998,-0.0154042561744916,0.000453296854597718,0.423791646214515,0.387209104986998,0.420617526316672,0.404759973287582,0.18971233195189
"matteo berrettini",123.069920844327,7.57850103470072,2.52979457437567,0.66754617414248,0.538258575197889,758,0.0172348474396821,0.0762081959458371,0.0192722838963583,7.61973826426399e-05,0.521023727758207,0.923791804054163,0.518986291301531,0.538182377815247,0.920795886206935
"mattia bellucci",113.925,9.82476205142336,2.70454898481477,0.6,0.475,80,0.0318467311137458,0.492887468146427,0.0226775663855558,0.00156313776969907,0.443153268886254,0.507112531853573,0.452322433614444,0.473436862230301,-0.340418887350687
"max purcell",116.477272727273,7.45369780670356,2.68091245071614,0.613636363636364,0.522727272727273,44,0.0833356101558371,0.507127683533292,0.0467112176737584,0.00305028937079688,0.439391662571436,0.492872316466708,0.476016055053514,0.519676983356476,0.0607717428150007
"maxime cressy",120.099099099099,10.3158791587224,2.59908313814758,0.603603603603604,0.540540540540541,111,0.0184589665291744,0.0774151068271216,0.028770569674103,0.000398898446882123,0.522081574011366,0.922584893172878,0.511769970866438,0.540141642093658,0.520659778858486
"maximilian marterer",120.380952380952,6.30265835216756,2.62249917611817,0.555555555555556,0.492063492063492,63,0.0232086096046049,0.285282651817129,0.017194463127897,0.000688969615905977,0.468854882458887,0.714717348182871,0.474869028935595,0.491374522447586,0.625992263968614
"mikael ymer",114.050561797753,8.17552670907115,3.03993317195716,0.52247191011236,0.331460674157303,178,-0.0664113600463083,-0.233539218314377,-0.0278614565341924,-0.000908951411086545,0.397872034203612,0.233539218314377,0.359322130691496,0.33236962556839,0.22483874991351
"miomir kecmanovic",115.932038834951,6.88314527956904,2.76969738224989,0.543689320388349,0.378640776699029,103,-0.040887809699088,-0.354819848904806,-0.029654739096302,-0.000441217596091115,0.419528586398117,0.354819848904806,0.408295515795331,0.37908199429512,0.114404893366621
"nick kyrgios",120.825825825826,8.0995124607659,2.38689942308621,0.624624624624625,0.504504504504504,333,-0.0104076210312259,0.0990402471090615,-0.00696960481987208,-0.000233051476177915,0.51491212553573,0.900959752890939,0.511474109324377,0.504737555980682,0.314712688204522
"nicolas jarry",122.44696969697,7.50095606520959,2.79746136013561,0.598484848484849,0.537878787878788,132,0.0437478659558799,0.14435125752236,0.0209727945921423,-0.000135385628902585,0.494130921922908,0.85564874247764,0.516905993286646,0.53801417350769,1.24461154881577
"nikoloz basilashvili",114.098039215686,10.3503717845511,2.56570518488883,0.509803921568627,0.372549019607843,51,-0.0895725364860656,-0.63282233405024,-0.0470177432281555,-0.00233588382309557,0.462121556093909,0.63282233405024,0.419566762835999,0.374884903430939,-0.535996421932421
"novak djokovic",117.201284796574,6.92517342162254,2.55248201476263,0.653104925053533,0.466095645967166,1401,0.0170301012047668,0.442839465891498,0.00777294533176248,0.000357468667666783,0.449065544762399,0.557160534108502,0.458322700635404,0.4657381772995,-0.020602348474099
"oscar otte",116.95652173913,8.09377407295023,3.00012282486972,0.5,0.369565217391304,46,-0.0604982269091032,-0.455446806331823,-0.012402825377596,-0.000120760306068113,0.430063444300407,0.455446806331823,0.3819680427689,0.369685977697372,0.64744537975297
"pablo andujar",110.078125,4.35089732580333,2.77722237133714,0.578125,0.328125,64,0.00481656917916751,-0.0269561552058728,-0.0121620440859552,0.000496268272399902,0.323308430820832,0.0269561552058728,0.340287044085955,0.3276287317276,-0.839006847080124
"pedro cachin",117.276923076923,6.2010777599233,2.51431177347593,0.569230769230769,0.523076923076923,65,0.0802958430114289,0.492020014036606,0.0426446043763807,0.000202448551471446,0.442781080065494,0.507979985963394,0.480432318700542,0.522874474525452,-0.0651728983081973
"pedro martinez",108.62,6.04087864181202,2.80516766569353,0.546666666666667,0.366666666666667,150,0.0376979160547621,-0.0309297000084667,0.00377981432105784,-3.21646531423192e-05,0.328968750611905,0.0309297000084667,0.362886852345609,0.366698831319809,-1.04688041254398
