"ServerName","win_rate","expected_win_rate","overperformance","ace_pct","avg_speed","sd_speed","location_entropy","n_serves"
"jack sock",0.587912087912088,0.622004513337944,-0.0340924254258563,0.148351648351648,118.67032967033,9.80365806691191,2.75740740548269,182
"lucas pouille",0.544117647058823,0.578788799736861,-0.0346711526780377,0.0882352941176471,114,8.66283880257523,2.73255400657402,68
"stefan kozlov",0.507936507936508,0.544730103663833,-0.0367935957273254,0.0476190476190476,103.634920634921,8.63470414776361,2.67322122536968,63
"taro daniel",0.532258064516129,0.572120952090733,-0.0398628875746037,0.129032258064516,115.887096774194,8.78729492442594,2.16054489571093,62
"mikael ymer",0.52247191011236,0.563711469146424,-0.0412395590340643,0.0337078651685393,114.050561797753,8.17552670907115,3.03993317195716,178
"nikoloz basilashvili",0.509803921568627,0.551748115139616,-0.0419441935709884,0.0392156862745098,114.098039215686,10.3503717845511,2.56570518488883,51
"john isner",0.640692640692641,0.683830771052936,-0.0431381303602955,0.29004329004329,121.796536796537,9.30437887314056,2.48662979974605,231
"adrian mannarino",0.495238095238095,0.54441775619347,-0.0491796609553746,0.0142857142857143,109.119047619048,11.8402492153238,2.62300483035327,210
"feliciano lopez",0.568627450980392,0.618586447462363,-0.0499589964819711,0.156862745098039,119.843137254902,7.60098032893023,2.78942890124603,51
"dominik koepfer",0.524590163934426,0.575428697212366,-0.0508385332779394,0.0819672131147541,110.770491803279,6.29654255027564,2.99794969325756,61
"thanasi kokkinakis",0.553571428571429,0.606607002063604,-0.0530355734921757,0.142857142857143,120.910714285714,7.56373353146876,2.6932041321889,56
"ilya ivashka",0.531531531531532,0.584693062414189,-0.0531615308826577,0.0990990990990991,116.234234234234,7.70000585000363,2.78518163214925,111
"facundo diaz acosta",0.5,0.554231926226853,-0.0542319262268532,0.0428571428571429,111.214285714286,6.28984195359806,2.98827823510651,70
"aleksandar vukic",0.464285714285714,0.521640357519372,-0.057354643233658,0.0178571428571429,115.482142857143,5.25353931408868,2.65854185601814,56
"tallon griekspoor",0.520833333333333,0.578729791396561,-0.0578964580632272,0.104166666666667,118.395833333333,7.17780142754962,2.63673782244401,48
"tennys sandgren",0.527272727272727,0.585316708593339,-0.0580439813206115,0.109090909090909,117.309090909091,9.82791324686369,2.48769611628321,55
"denis kudla",0.511627906976744,0.569793394218348,-0.0581654872416042,0.116279069767442,118.558139534884,7.9081101396014,2.28149424738587,43
"kevin anderson",0.533333333333333,0.598562664343701,-0.065229331010368,0.177777777777778,120.644444444444,7.34276253300906,2.21976267207427,45
"arthur fils",0.485714285714286,0.554116885181944,-0.0684025994676579,0.0714285714285714,120.871428571429,6.44468420105638,2.53339771187311,70
"roberto carballes baena",0.480769230769231,0.550977628019309,-0.0702083972500779,0.0480769230769231,118.509615384615,6.41901784869749,2.7480079159626,104
"jenson brooksby",0.46551724137931,0.536089716765414,-0.0705724753861041,0.0344827586206897,104.827586206897,7.83186906292194,2.69747535200647,58
"elias ymer",0.489795918367347,0.563931209463626,-0.074135291096279,0.0816326530612245,116.734693877551,5.54066598811341,2.76127379926076,49
"jiri vesely",0.510204081632653,0.584801221860157,-0.0745971402275044,0.102040816326531,121.816326530612,8.508998837965,2.59588320425579,49
"marcos giron",0.465116279069767,0.542044609059406,-0.0769283299896381,0.0232558139534884,115.395348837209,7.84413500916971,2.75064673445417,43
"oscar otte",0.5,0.58059895288742,-0.0805989528874201,0.0652173913043478,116.95652173913,8.09377407295023,3.00012282486972,46
"hugo dellien",0.467741935483871,0.558460797719729,-0.0907188622358585,0.0645161290322581,114.41935483871,6.9105488076451,2.74358448356625,62
"benoit paire",0.52,0.612587315766576,-0.0925873157665755,0.14,113.86,9.03284257019678,2.81218331284872,50
"borna coric",0.436363636363636,0.537201336520456,-0.100837700156819,0.0545454545454545,118.509090909091,5.40532223068231,2.51942428064329,55
"salvatore caruso",0.416666666666667,0.539403679500012,-0.122737012833345,0.0166666666666667,117,6.18088908090968,2.89211096503718,60
"lloyd harris",0.469387755102041,0.609217969471641,-0.1398302143696,0.183673469387755,117.836734693878,7.48984573376824,2.39009365405308,49
