"ServerName","serve_efficiency","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","modal_locationWW_DCTL","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","weighted_avg"
"kei nishikori",0.404494382022472,-1.6962798177891,0.206590836180192,0.666643085538366,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,-1.8975227515349,2.21647510808534,0.2737354559634,0.307817888151217,0.0445111495887414,0.352629155263421,0.347152990462801,0.394961774349213,-0.542700850260605
"kevin anderson",0.466666666666667,1.07688972705399,-0.266398769301342,-2.54994548330162,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,-0.248009002047312,-0.300857302211956,-0.228239906223244,0.513657448639718,0.522711415960922,0.515547037124634,0.0986805110484633
"laslo djere",0.516129032258065,-0.149922216917876,0.732480164499177,-0.143684343300628,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,0.404324488325208,0.37444680114042,0.448548434217088,0.439520829650843,0.446375774020157,0.420066893100739,-0.0382610620420452
"liam broady",0.314465408805031,-1.78415240132955,0.312352608696745,0.180467661219248,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,-0.287739037694207,-0.328954319597466,-0.219452899485492,0.368983923350099,0.375744168654157,0.361463934183121,-0.529133058979635
"lloyd harris",0.428571428571429,0.419014324425782,-0.158892199909088,-1.62347305799408,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,-0.266894388691457,-0.0946910513650899,-0.0903339537399524,0.479140464071352,0.446210808420774,0.447917550802231,-0.0156379867686822
"lorenzo musetti",0.391304347826087,-0.18029273558539,-0.718238041357189,0.358344327612621,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,-0.116952813828295,-0.0353166723377531,-0.0138446409187714,0.413463640958083,0.397883260927163,0.394269347190857,-0.0105278964888991
"lorenzo sonego",0.445026178010471,0.567677082082172,0.313074990933297,1.57393478532635,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,-0.0499099469378667,0.131849616704636,0.28844419174799,0.45448271956938,0.420464770797064,0.383252322673798,0.360254154026603
"lucas pouille",0.411764705882353,-0.479972253870876,0.698476011398776,0.239253673724088,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,-1.8975227515349,2.21647510808534,-0.0539602359313013,-0.176812283066241,-0.359778028855962,0.421988664129556,0.444701915661663,0.488815575838089,-0.194564343642023
"marco cecchinato",0.454545454545455,-0.153357852278248,-0.740644997035294,-1.41691038101218,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,0.0616753970967296,-0.023703904277216,0.0358422254212884,0.44285968864926,0.45896110064327,0.446869403123856,-0.182175201030331
"marcos giron",0.325581395348837,-0.153027605158337,0.100066160898162,0.337664504712199,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,-0.529464432346291,-0.534700620033162,-0.445168947103732,0.425900123691301,0.425187294813193,0.42091977596283,0.0036689118625874
"marin cilic",0.557251908396947,0.947353277416924,-0.621248057225209,-1.94535825734917,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,0.302345782482612,0.179522106336154,0.18078716303741,0.499965823505554,0.523809903272211,0.518534123897552,0.115475462992176
"marton fucsovics",0.40521327014218,0.0508350375696883,-0.511568193630718,0.51015679800938,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,-0.113694102736508,-0.185446229359347,-0.551880025156054,0.426755128498974,0.439758841599467,0.523405134677887,0.0803090000995521
"matteo berrettini",0.538258575197889,1.64520390654348,-0.0940919561525307,-0.863605129298264,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,0.075252186500361,0.161953931489864,0.0183953603203687,0.524000386746491,0.508089231057544,0.53431898355484,0.452049189540069
"mattia bellucci",0.475,-0.497545528739176,1.54775303104489,0.0869274196941383,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,-1.8975227515349,2.21647510808534,0.217376504800133,0.173119840616691,0.226114012801314,0.433813221057281,0.442750631299657,0.426574915647507,-0.20769020589607
"max purcell",0.522727272727273,0.100478340263852,-0.185313569646122,-0.0416375472767606,-0.0894427190999916,-0.0894427190999916,-0.181089448698018,0.522786880524922,-0.447557473748001,0.419296697672262,0.627892504014633,0.495763135885986,0.4432822544429,0.4057612635511,0.416553527116776,0.0431878281769827
