"ServerName","win_rate","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","rf_weighted_baseline"
"clara burel",0.451977401129944,-1.67164444556905,3.30624902487983,-0.191626737448008,1.69005838611713,-0.837344512929615,-0.635151080928306,-0.200830339349542,0.105070132940666,0.113081266634681,-0.219475747928329,0.441470472453651,0.442078348624673,0.479387491941452,-0.373600987258305
"clara tauson",0.534883720930233,0.595575354652447,0.789983623954402,-0.250950464840274,-0.587072913072267,-0.837344512929615,-0.635151080928306,4.94042634799872,0.236437614203149,0.236218339495723,0.145158476475114,0.496391613912954,0.498271200981841,0.493058830499649,0.848205510751647
"coco gauff",0.535294117647059,0.489778607150106,-0.211599462808121,-0.375071253642344,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.411029308872486,0.345473749041131,0.308769303580847,0.459608790015207,0.474979630792489,0.46240359544754,-0.0777119738188131
"cristina bucsa",0.493150684931507,-0.741148073852467,1.01263857789416,1.07068613265471,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.233296174034681,0.305877694210553,0.174612592300973,0.455327798047836,0.441426201859033,0.445733189582825,0.0164961438686115
"dalma galfi",0.457142857142857,0.106140847666632,0.699887554021688,1.43972892915327,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.0223050940028149,0.0861477671598656,-0.0257087919847556,0.473770637969859,0.453086782261083,0.447761416435242,0.203229023339463
"danielle collins",0.515748031496063,1.51786326441661,1.73358093247735,0.858583430426973,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,0.0998281839442452,0.073763734593328,0.0923709850308085,0.506357793770296,0.514378559788249,0.483946174383163,0.440536442440361
"danka kovinic",0.384615384615385,0.224804032774261,-0.271398460647413,0.250933724061175,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,-0.464049429132128,-0.49383932097267,-0.667721168584018,0.495347839452335,0.50638223077822,0.497136145830154,-0.192272545219716
"daria kasatkina",0.435897435897436,-2.20465951481974,2.0851464085073,1.21658487024506,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,-0.00889921125444304,-0.0349121318403786,-0.359097427965894,0.449669365215936,0.458104204491403,0.489818215370178,-0.26166365761025
"dayana yastremska",0.561797752808989,1.07459833349445,-0.115208310970069,1.69907237788901,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.381782734109283,0.445169828942505,0.380337733416614,0.492342814941373,0.479855108627197,0.475318163633347,0.332347188789832
"diana shnaider",0.542372881355932,-0.0108077658851554,-0.684337924681979,-0.666593768476149,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,0.438630690327093,0.374138135290248,0.284460343806484,0.460807639037117,0.475839916742784,0.474098026752472,-0.288249052502339
"diane parry",0.416666666666667,-0.161838033669159,-1.18835114086752,0.781020332065431,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.204010329367387,-0.199976178955552,-0.385225435844804,0.472003063722733,0.474682578244055,0.475548505783081,-0.200568868203309
"donna vekic",0.5,1.79014133089956,0.208018279034605,1.48254065138121,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,-0.0203957608203892,0.00844972189861215,-0.235397822020472,0.51622103610518,0.512799809006443,0.530433297157288,0.370342333642719
"ekaterina alexandrova",0.488721804511278,0.820829472757149,0.771150584571044,0.217875037503319,-0.587072913072267,-0.837344512929615,1.56212833417502,-0.200830339349542,0.0190351856742417,0.0858892999056518,-0.0985780748949235,0.496542876948118,0.484721801748323,0.493176430463791,0.0747363179716658
"elena rybakina",0.441176470588235,1.16837849212664,0.279357350646652,-0.0782406517450762,-0.587072913072267,1.18492148056078,-0.635151080928306,-0.200830339349542,-0.0947258535268174,-0.108827567530512,-0.263845124216698,0.473232025864374,0.47941852034469,0.477011203765869,0.174167022261754
