"ServerName","win_rate","avg_speed","sd_speed","location_entropy","modal_locationWB_DNCTL","modal_locationWBC_DNCTL","modal_locationWBW_DNCTL","modal_locationWC_DNCTL","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","rf_weighted_baseline"
"casper ruud",0.491666666666667,0.144547945178399,0.177420190904417,0.746969243154703,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.337602092370306,0.0826418245291376,-0.0505767811599752,0.470892086775083,0.489943616774435,0.491515636444092,0.106498625420565
"christopher eubanks",0.520833333333333,1.47675987047599,0.925154361435076,0.466918267340818,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.481841451713559,0.354076142999969,0.0401504874839684,0.474459591172313,0.470534454348182,0.502136945724487,0.252207206822157
"cristian garin",0.495454545454545,-0.277069033013766,0.156684759291999,0.410149998470838,1.98117894901273,-0.87726700108649,-0.578140171562011,-0.34872755628764,0.273059807779374,0.151058268866631,-0.111267677459151,0.48613473369287,0.481487702935036,0.507709205150604,0.00126169190639858
"daniel evans",0.490196078431373,0.138927115447056,-0.765816057725684,0.96570148412999,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.307793472615644,0.155193689927712,-0.00705432096665071,0.474711841602889,0.475489161820193,0.481148719787598,0.0291969704786419
"daniil medvedev",0.468193384223919,-0.2861749499214,1.33996871543577,0.556193863608491,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,0.17546400667273,-0.0362154842989595,-0.301506409617071,0.476194578051288,0.487741013561213,0.519334316253662,0.0149750663660395
"david goffin",0.516260162601626,-1.18921423727397,-1.16797261273826,1.0210269177456,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,0.487806368392043,0.345110233971613,0.301061648044402,0.468827785192422,0.467565820828562,0.444231510162354,-0.289963632490744
"denis kudla",0.51219512195122,-0.204540833728571,-0.1630063508521,-1.63503905515363,1.98117894901273,-0.87726700108649,-0.578140171562011,-0.34872755628764,0.577578304742683,0.443734778605125,0.466495858354245,0.448830294645225,0.445850952214344,0.406350433826447,-0.502591402004968
"denis shapovalov",0.517460317460318,0.521889157448774,-0.0827444594022292,1.84746635324502,-0.500508366066375,-0.87726700108649,-0.578140171562011,2.84347084357614,0.575288821624125,0.419804906312737,0.696154228058314,0.454501820646443,0.455398632684221,0.364671677350998,0.510049703965292
"diego schwartzman",0.532467532467532,-2.01020599634863,-0.594916996615217,0.864803334902172,-0.500508366066375,1.13032478986144,-0.578140171562011,-0.34872755628764,0.403747874317035,0.417027897184594,0.3257055261944,0.499953600618183,0.470902820666548,0.455401480197906,-0.146928821416394
"dominic stricker",0.377777777777778,-0.804167815904486,-0.257152835940681,1.06632399052105,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,-0.302193237900061,-0.50055430706409,-0.45587167127399,0.470552124846159,0.480423386113886,0.460472166538239,-0.125668379524281
"dominic thiem",0.524590163934426,0.38320942865402,-1.16974054569563,0.904258015019947,-0.500508366066375,-0.87726700108649,1.71514917563397,-0.34872755628764,0.473883027537313,0.318169983417977,0.0450274899480785,0.479628858661814,0.480717043788702,0.504896879196167,-0.188036922400192
"dominik koepfer",0.464285714285714,0.874366801468775,-1.77331488514486,-2.90171981803699,1.98117894901273,-0.87726700108649,-0.578140171562011,-0.34872755628764,0.348330184472178,-0.092269335778559,-0.237504362407903,0.441607145276267,0.493864729207604,0.502344131469727,-0.91975420855131
