server_name,random_intercept,group,model,rank,label
Jaqueline Cristian,-0.014510786,f_second,Speed_MPH_z,83,Average
Jasmine Paolini,-0.003926909,f_second,Speed_MPH_z,64,Average
Jelena Ostapenko,0.027805172,f_second,Speed_MPH_z,21,Average
Jessica Bouzas Maneiro,-0.000907177,f_second,Speed_MPH_z,58,Average
Jessica Pegula,0.07295691,f_second,Speed_MPH_z,3,Over-performer
Jodie Burrage,0.000706617,f_second,Speed_MPH_z,55,Average
Jule Niemeier,0.003358551,f_second,Speed_MPH_z,44,Average
Kaia Kanepi,0.001008648,f_second,Speed_MPH_z,53,Average
Kaja Juvan,-0.014054229,f_second,Speed_MPH_z,82,Average
Karolina Muchova,-0.055816798,f_second,Speed_MPH_z,113,Under-performer
Katerina Siniakova,-0.006661815,f_second,Speed_MPH_z,71,Average
Kateryna Kozlova,-0.026891217,f_second,Speed_MPH_z,94,Average
Katie Boulter,-0.008109539,f_second,Speed_MPH_z,74,Average
Katie Volynets,0.031164426,f_second,Speed_MPH_z,18,Average
Laura Siegemund,0.043226922,f_second,Speed_MPH_z,7,Over-performer
Lauren Davis,0.014023313,f_second,Speed_MPH_z,33,Average
Lesia Tsurenko,0.053713174,f_second,Speed_MPH_z,4,Over-performer
Lin Zhu,0.024982542,f_second,Speed_MPH_z,24,Average
Linda Noskova,-0.009497152,f_second,Speed_MPH_z,76,Average
Liudmila Samsonova,-0.035134762,f_second,Speed_MPH_z,104,Average
Lulu Sun,0.002795773,f_second,Speed_MPH_z,47,Average
Madison Brengle,0.004772974,f_second,Speed_MPH_z,43,Average
Madison Keys,-0.027599713,f_second,Speed_MPH_z,95,Average
Magda Linette,0.014333912,f_second,Speed_MPH_z,32,Average
Magdalena Frech,-0.009517151,f_second,Speed_MPH_z,77,Average
Maria Sakkari,0.018622118,f_second,Speed_MPH_z,30,Average
Marie Bouzkova,0.050328593,f_second,Speed_MPH_z,5,Over-performer
Marketa Vondrousova,-0.028059605,f_second,Speed_MPH_z,96,Average
Marta Kostyuk,-0.028354412,f_second,Speed_MPH_z,97,Average
Martina Trevisan,0.033284365,f_second,Speed_MPH_z,14,Average
McCartney Kessler,-0.032133979,f_second,Speed_MPH_z,101,Average
Mirra Andreeva,-0.036717911,f_second,Speed_MPH_z,106,Under-performer
Naomi Osaka,-0.015592893,f_second,Speed_MPH_z,84,Average
Nina Stojanovic,0.032068756,f_second,Speed_MPH_z,16,Average
Ons Jabeur,0.020527512,f_second,Speed_MPH_z,26,Average
Paula Badosa,0.028095423,f_second,Speed_MPH_z,20,Average
Petra Kvitova,-0.004271567,f_second,Speed_MPH_z,65,Average
Petra Martic,-0.029985937,f_second,Speed_MPH_z,100,Average
Qiang Wang,-0.047878505,f_second,Speed_MPH_z,111,Under-performer
Qinwen Zheng,0.025304265,f_second,Speed_MPH_z,22,Average
Renata Zarazua,0.032479935,f_second,Speed_MPH_z,15,Average
Robin Montgomery,0.003356333,f_second,Speed_MPH_z,45,Average
Sara Sorribes Tormo,0.019427432,f_second,Speed_MPH_z,28,Average
Shelby Rogers,0.001623996,f_second,Speed_MPH_z,51,Average
Shuai Zhang,0.025298732,f_second,Speed_MPH_z,23,Average
Simona Halep,0.075055984,f_second,Speed_MPH_z,2,Over-performer
Sloane Stephens,-0.034649341,f_second,Speed_MPH_z,103,Average
Sofia Kenin,0.003166824,f_second,Speed_MPH_z,46,Average
Sorana Cirstea,-0.096863649,f_second,Speed_MPH_z,115,Under-performer
Tatjana Maria,0.001979584,f_second,Speed_MPH_z,48,Average
Varvara Gracheva,0.0368765,f_second,Speed_MPH_z,12,Average
Venus Williams,-0.002936549,f_second,Speed_MPH_z,61,Average
Vera Zvonareva,-0.011557952,f_second,Speed_MPH_z,80,Average
Veronika Kudermetova,-0.003823305,f_second,Speed_MPH_z,63,Average
Victoria Azarenka,0.039949111,f_second,Speed_MPH_z,10,Over-performer
Viktorija Golubic,0.037767805,f_second,Speed_MPH_z,11,Average
Viktoriya Tomova,0.008913804,f_second,Speed_MPH_z,35,Average
Yafan Wang,-0.016086499,f_second,Speed_MPH_z,85,Average
Yulia Putintseva,-0.016437994,f_second,Speed_MPH_z,87,Average
Ajla Tomljanovic,-0.012907898,f_second,speed_ratio_z,110,Under-performer
Aliaksandra Sasnovich,-0.006528039,f_second,speed_ratio_z,93,Average
Alison Van Uytvanck,-0.00317717,f_second,speed_ratio_z,76,Average
Alize Cornet,0.010871282,f_second,speed_ratio_z,8,Over-performer
Amanda Anisimova,-0.001382322,f_second,speed_ratio_z,66,Average
Anastasia Pavlyuchenkova,-0.005518242,f_second,speed_ratio_z,91,Average
Anastasia Potapova,-0.002031482,f_second,speed_ratio_z,69,Average
Anastasija Sevastova,-0.002481613,f_second,speed_ratio_z,74,Average
Andrea Petkovic,-0.000174382,f_second,speed_ratio_z,55,Average
Anett Kontaveit,0.003964524,f_second,speed_ratio_z,32,Average
Angelique Kerber,0.008110937,f_second,speed_ratio_z,18,Average
Anhelina Kalinina,-0.00066787,f_second,speed_ratio_z,59,Average
Anna Blinkova,-0.001296474,f_second,speed_ratio_z,65,Average
Anna Kalinskaya,0.001564959,f_second,speed_ratio_z,41,Average
Arantxa Rus,-0.001652927,f_second,speed_ratio_z,68,Average
Aryna Sabalenka,-0.004734372,f_second,speed_ratio_z,88,Average
Ashleigh Barty,-0.011836766,f_second,speed_ratio_z,109,Under-performer
Ashlyn Krueger,-0.000603308,f_second,speed_ratio_z,58,Average
Barbora Krejcikova,0.030599341,f_second,speed_ratio_z,1,Over-performer
Beatriz Haddad Maia,0.002344219,f_second,speed_ratio_z,38,Average
Belinda Bencic,0.008058769,f_second,speed_ratio_z,20,Average
Bernarda Pera,-0.00344822,f_second,speed_ratio_z,79,Average
Bianca Andreescu,0.001340005,f_second,speed_ratio_z,42,Average
Brenda Fruhvirtova,-0.00911657,f_second,speed_ratio_z,104,Average
Camila Giorgi,0.002846643,f_second,speed_ratio_z,34,Average
Caroline Dolehide,0.000311133,f_second,speed_ratio_z,53,Average
Caroline Garcia,0.000962991,f_second,speed_ratio_z,44,Average
Caroline Wozniacki,-0.003718969,f_second,speed_ratio_z,80,Average
Caty McNally,-0.000171057,f_second,speed_ratio_z,54,Average
Clara Burel,-0.001250164,f_second,speed_ratio_z,64,Average
Clara Tauson,-0.006790248,f_second,speed_ratio_z,94,Average
Coco Gauff,0.017036802,f_second,speed_ratio_z,4,Over-performer
Cristina Bucsa,0.000379442,f_second,speed_ratio_z,51,Average
Dalma Galfi,-0.007824835,f_second,speed_ratio_z,99,Average
Danielle Collins,0.001731666,f_second,speed_ratio_z,40,Average
Daria Kasatkina,0.004260664,f_second,speed_ratio_z,31,Average
Daria Saville,-0.003029306,f_second,speed_ratio_z,75,Average
Dayana Yastremska,0.012155486,f_second,speed_ratio_z,5,Over-performer
Diana Shnaider,0.000465867,f_second,speed_ratio_z,49,Average
Diane Parry,0.002517442,f_second,speed_ratio_z,36,Average
Donna Vekic,0.006109866,f_second,speed_ratio_z,29,Average
Ekaterina Alexandrova,0.006396281,f_second,speed_ratio_z,27,Average
Elena Rybakina,-0.004848577,f_second,speed_ratio_z,90,Average
Elina Avanesyan,-0.000234684,f_second,speed_ratio_z,56,Average
Elina Svitolina,-0.01315894,f_second,speed_ratio_z,111,Under-performer
Elisabetta Cocciaretto,-0.007791047,f_second,speed_ratio_z,98,Average
Elise Mertens,0.008096988,f_second,speed_ratio_z,19,Average
Emma Navarro,-0.01004056,f_second,speed_ratio_z,106,Under-performer
Emma Raducanu,0.00839561,f_second,speed_ratio_z,17,Average
Fiona Ferro,-0.019294365,f_second,speed_ratio_z,114,Under-performer
Garbine Muguruza,-0.010705594,f_second,speed_ratio_z,108,Under-performer
Greet Minnen,-0.004739333,f_second,speed_ratio_z,89,Average
Harmony Tan,-0.000950269,f_second,speed_ratio_z,62,Average
Harriet Dart,-0.004215459,f_second,speed_ratio_z,85,Average
Heather Watson,-0.004121142,f_second,speed_ratio_z,84,Average
Iga Swiatek,-0.003413422,f_second,speed_ratio_z,78,Average
Jaqueline Cristian,-0.003940786,f_second,speed_ratio_z,82,Average
Jasmine Paolini,-0.004029842,f_second,speed_ratio_z,83,Average
Jelena Ostapenko,0.007061321,f_second,speed_ratio_z,23,Average
Jessica Bouzas Maneiro,-0.000687801,f_second,speed_ratio_z,60,Average
Jessica Pegula,0.023804452,f_second,speed_ratio_z,2,Over-performer
Jodie Burrage,0.000424395,f_second,speed_ratio_z,50,Average
Jule Niemeier,0.000611846,f_second,speed_ratio_z,46,Average
Kaia Kanepi,0.000323746,f_second,speed_ratio_z,52,Average
Kaja Juvan,-0.00464572,f_second,speed_ratio_z,86,Average
Karolina Muchova,-0.016335613,f_second,speed_ratio_z,113,Under-performer
Katerina Siniakova,-0.002170931,f_second,speed_ratio_z,72,Average
Kateryna Kozlova,-0.007427457,f_second,speed_ratio_z,96,Average
Katie Boulter,0.000564483,f_second,speed_ratio_z,47,Average
Katie Volynets,0.007917582,f_second,speed_ratio_z,22,Average
Laura Siegemund,0.010423839,f_second,speed_ratio_z,10,Over-performer
Lauren Davis,0.002484278,f_second,speed_ratio_z,37,Average
Lesia Tsurenko,0.009501644,f_second,speed_ratio_z,12,Average
Lin Zhu,0.006946261,f_second,speed_ratio_z,24,Average
Linda Noskova,-0.002481512,f_second,speed_ratio_z,73,Average
Liudmila Samsonova,-0.007207429,f_second,speed_ratio_z,95,Average
Lulu Sun,0.001838255,f_second,speed_ratio_z,39,Average
Madison Brengle,-0.000847293,f_second,speed_ratio_z,61,Average
Madison Keys,-0.006103248,f_second,speed_ratio_z,92,Average
Magda Linette,0.003094872,f_second,speed_ratio_z,33,Average
Magdalena Frech,-0.002052067,f_second,speed_ratio_z,70,Average
Maria Sakkari,0.008874931,f_second,speed_ratio_z,15,Average
Marie Bouzkova,0.011672702,f_second,speed_ratio_z,7,Over-performer
Marketa Vondrousova,-0.008537233,f_second,speed_ratio_z,101,Average
Marta Kostyuk,-0.008270785,f_second,speed_ratio_z,100,Average
Martina Trevisan,0.008425499,f_second,speed_ratio_z,16,Average
McCartney Kessler,-0.008766928,f_second,speed_ratio_z,103,Average
Mirra Andreeva,-0.010010068,f_second,speed_ratio_z,105,Average
Naomi Osaka,-0.002060074,f_second,speed_ratio_z,71,Average
Nina Stojanovic,0.009113162,f_second,speed_ratio_z,13,Average
Ons Jabeur,0.006200305,f_second,speed_ratio_z,28,Average
Paula Badosa,0.010348504,f_second,speed_ratio_z,11,Average
Petra Kvitova,-0.003885706,f_second,speed_ratio_z,81,Average
Petra Martic,-0.00756758,f_second,speed_ratio_z,97,Average
Qiang Wang,-0.013468821,f_second,speed_ratio_z,112,Under-performer
Qinwen Zheng,0.008910354,f_second,speed_ratio_z,14,Average
Renata Zarazua,0.007958494,f_second,speed_ratio_z,21,Average
Robin Montgomery,0.000875517,f_second,speed_ratio_z,45,Average
Sara Sorribes Tormo,0.002599711,f_second,speed_ratio_z,35,Average
Shelby Rogers,0.000554759,f_second,speed_ratio_z,48,Average
Shuai Zhang,0.006414173,f_second,speed_ratio_z,26,Average
Simona Halep,0.021445769,f_second,speed_ratio_z,3,Over-performer
Sloane Stephens,-0.010417888,f_second,speed_ratio_z,107,Under-performer
Sofia Kenin,-0.001537862,f_second,speed_ratio_z,67,Average
Sorana Cirstea,-0.028953213,f_second,speed_ratio_z,115,Under-performer
Tatjana Maria,0.006648833,f_second,speed_ratio_z,25,Average
Varvara Gracheva,0.010627186,f_second,speed_ratio_z,9,Over-performer
Venus Williams,-0.000491282,f_second,speed_ratio_z,57,Average
Vera Zvonareva,-0.003177462,f_second,speed_ratio_z,77,Average
Veronika Kudermetova,-0.001041945,f_second,speed_ratio_z,63,Average
Victoria Azarenka,0.012155256,f_second,speed_ratio_z,6,Over-performer
Viktorija Golubic,0.005688009,f_second,speed_ratio_z,30,Average
Viktoriya Tomova,0.001022612,f_second,speed_ratio_z,43,Average
Yafan Wang,-0.004670344,f_second,speed_ratio_z,87,Average
Yulia Putintseva,-0.008630566,f_second,speed_ratio_z,102,Average
