server_name,random_intercept,group,model,label
Alexander Zverev,0.0225302843411731,m_second,speed_ratio_z,Over-performer
Alexandre Muller,0.0125569745170947,m_second,speed_ratio_z,Average
Alexei Popyrin,-0.0036904306589319,m_second,speed_ratio_z,Average
Aljaz Bedene,0.00664047077313993,m_second,speed_ratio_z,Average
Andrey Rublev,-0.00962803762686027,m_second,speed_ratio_z,Average
Andy Murray,0.0209964991134675,m_second,speed_ratio_z,Over-performer
Arthur Fils,-0.00421827368994411,m_second,speed_ratio_z,Average
Arthur Rinderknech,-0.00310820387128789,m_second,speed_ratio_z,Average
Aslan Karatsev,0.00327249993385241,m_second,speed_ratio_z,Average
Ben Shelton,0.0016523644693507,m_second,speed_ratio_z,Average
Benoit Paire,-0.00327637277401963,m_second,speed_ratio_z,Average
Borna Coric,0.000756182794063645,m_second,speed_ratio_z,Average
Botic van De Zandschulp,-0.0072623189632047,m_second,speed_ratio_z,Average
Botic Van De Zandschulp,0.00240371927657618,m_second,speed_ratio_z,Average
Brandon Nakashima,0.00609937413829056,m_second,speed_ratio_z,Average
Cameron Norrie,-0.0101927199504778,m_second,speed_ratio_z,Average
Carlos Alcaraz,0.00362052222295173,m_second,speed_ratio_z,Average
Casper Ruud,0.00381084451341721,m_second,speed_ratio_z,Average
Christopher Eubanks,-0.00194585709981734,m_second,speed_ratio_z,Average
Cristian Garin,-0.00981843210863059,m_second,speed_ratio_z,Average
Daniel Evans,0.00569820365962123,m_second,speed_ratio_z,Average
Daniil Medvedev,-0.0134910117501341,m_second,speed_ratio_z,Average
David Goffin,-0.00246765739987548,m_second,speed_ratio_z,Average
Denis Kudla,0.00622644056711659,m_second,speed_ratio_z,Average
Denis Shapovalov,0.00380782920672506,m_second,speed_ratio_z,Average
Diego Schwartzman,-0.00121570147400293,m_second,speed_ratio_z,Average
Dominic Stricker,-0.0024092746446371,m_second,speed_ratio_z,Average
Dominic Thiem,0.0102435963799266,m_second,speed_ratio_z,Average
Dominik Koepfer,-0.0112416448289955,m_second,speed_ratio_z,Average
Dusan Lajovic,-0.00704541744171479,m_second,speed_ratio_z,Average
Elias Ymer,-0.00159617758685789,m_second,speed_ratio_z,Average
Emil Ruusuvuori,0.00352260768262963,m_second,speed_ratio_z,Average
Fabian Marozsan,4.40681527370054e-05,m_second,speed_ratio_z,Average
Fabio Fognini,-0.0100829815626877,m_second,speed_ratio_z,Average
Facundo Diaz Acosta,0.00115876220595981,m_second,speed_ratio_z,Average
Federico Delbonis,0.000382171074192442,m_second,speed_ratio_z,Average
Feliciano Lopez,0.000898798935173226,m_second,speed_ratio_z,Average
Frances Tiafoe,0.00462028767356617,m_second,speed_ratio_z,Average
Francisco Cerundolo,-0.00263843376703868,m_second,speed_ratio_z,Average
Gael Monfils,-0.00226144957707069,m_second,speed_ratio_z,Average
Gijs Brouwer,0.00442586976442679,m_second,speed_ratio_z,Average
Grigor Dimitrov,0.0195628257853334,m_second,speed_ratio_z,Over-performer
Guido Pella,0.00236840501431081,m_second,speed_ratio_z,Average
Holger Rune,0.010571812776434,m_second,speed_ratio_z,Average
Hubert Hurkacz,0.000738208238005371,m_second,speed_ratio_z,Average
Hugo Dellien,0.00247117981981212,m_second,speed_ratio_z,Average
Ilya Ivashka,-0.0111191778988688,m_second,speed_ratio_z,Average
Jack Draper,-0.00828545487976375,m_second,speed_ratio_z,Average
Jack Sock,0.00269437267581591,m_second,speed_ratio_z,Average
James Duckworth,-0.00457727230570751,m_second,speed_ratio_z,Average
Jannik Sinner,0.0119481712769206,m_second,speed_ratio_z,Average
Jason Kubler,-0.00648883783823363,m_second,speed_ratio_z,Average
Jaume Munar,-0.00356917007394219,m_second,speed_ratio_z,Average
Jenson Brooksby,0.00237484515441059,m_second,speed_ratio_z,Average
Jiri Lehecka,-0.00612703614997077,m_second,speed_ratio_z,Average
Jiri Vesely,0.00023654276620378,m_second,speed_ratio_z,Average
John Isner,-0.00607872617313886,m_second,speed_ratio_z,Average
John Millman,-0.00431062182424371,m_second,speed_ratio_z,Average
Jordan Thompson,-0.0146440174661369,m_second,speed_ratio_z,Average
Juncheng Shang,0.00716487966460194,m_second,speed_ratio_z,Average
Karen Khachanov,-0.00116209989069761,m_second,speed_ratio_z,Average
Kei Nishikori,0.00248711470283386,m_second,speed_ratio_z,Average
Kevin Anderson,-0.00229756630757354,m_second,speed_ratio_z,Average
Laslo Djere,0.00132484320768461,m_second,speed_ratio_z,Average
Liam Broady,-0.00293637570099644,m_second,speed_ratio_z,Average
Lloyd Harris,-0.00349850201936931,m_second,speed_ratio_z,Average
Lorenzo Musetti,-0.00108621750441418,m_second,speed_ratio_z,Average
Lorenzo Sonego,4.33371345083085e-05,m_second,speed_ratio_z,Average
Lucas Pouille,-0.00649632960443781,m_second,speed_ratio_z,Average
Marco Cecchinato,8.68446318215547e-05,m_second,speed_ratio_z,Average
Marcos Giron,-0.00632824900208377,m_second,speed_ratio_z,Average
Marin Cilic,-0.00405890229190263,m_second,speed_ratio_z,Average
Marton Fucsovics,-0.0107714735622519,m_second,speed_ratio_z,Average
Matteo Berrettini,-0.0150081536157571,m_second,speed_ratio_z,Average
Mattia Bellucci,0.00532073846891467,m_second,speed_ratio_z,Average
Max Purcell,0.000787746393027726,m_second,speed_ratio_z,Average
Maxime Cressy,0.0106188842743803,m_second,speed_ratio_z,Average
Maximilian Marterer,-0.00233104966130705,m_second,speed_ratio_z,Average
Mikael Ymer,0.00340880138169077,m_second,speed_ratio_z,Average
Miomir Kecmanovic,-0.0105150640202112,m_second,speed_ratio_z,Average
Nick Kyrgios,-0.0163584632147837,m_second,speed_ratio_z,Under-performer
Nicolas Jarry,-0.0112290792667649,m_second,speed_ratio_z,Average
Nikoloz Basilashvili,0.00183413769896976,m_second,speed_ratio_z,Average
Novak Djokovic,0.0192775648890068,m_second,speed_ratio_z,Over-performer
Oscar Otte,-0.0116530325497285,m_second,speed_ratio_z,Average
Pablo Andujar,0.00174959327119271,m_second,speed_ratio_z,Average
Pedro Cachin,-0.000186812467094796,m_second,speed_ratio_z,Average
Pedro Martinez,-0.0045664044108483,m_second,speed_ratio_z,Average
Philipp Kohlschreiber,-0.00274372894932398,m_second,speed_ratio_z,Average
Quentin Halys,0.00348333546470689,m_second,speed_ratio_z,Average
Radu Albot,-0.00200355008132277,m_second,speed_ratio_z,Average
Rafael Nadal,-0.00204442508035991,m_second,speed_ratio_z,Average
Ricardas Berankis,-0.00163786574003849,m_second,speed_ratio_z,Average
Richard Gasquet,-0.000148864777468292,m_second,speed_ratio_z,Average
Roberto Bautista Agut,-0.0115161207174511,m_second,speed_ratio_z,Average
Roberto Carballes Baena,0.00572808744177819,m_second,speed_ratio_z,Average
Roger Federer,-0.00855885183176831,m_second,speed_ratio_z,Average
Roman Safiullin,0.0121815362411252,m_second,speed_ratio_z,Average
Salvatore Caruso,0.00112940700389879,m_second,speed_ratio_z,Average
Sam Querrey,-0.00127673806698231,m_second,speed_ratio_z,Average
Sebastian Korda,1.88986853309722e-06,m_second,speed_ratio_z,Average
Stan Wawrinka,0.00596248074077024,m_second,speed_ratio_z,Average
Stefan Kozlov,-0.0066298392664137,m_second,speed_ratio_z,Average
Stefanos Tsitsipas,0.0110476921455132,m_second,speed_ratio_z,Average
Steve Johnson,-0.00989064194317993,m_second,speed_ratio_z,Average
Tallon Griekspoor,0.000566461777822188,m_second,speed_ratio_z,Average
Taro Daniel,0.0044727489708361,m_second,speed_ratio_z,Average
Taylor Fritz,0.0165346677446036,m_second,speed_ratio_z,Over-performer
Tennys Sandgren,-0.00429326001777142,m_second,speed_ratio_z,Average
Thanasi Kokkinakis,-0.00303460439556433,m_second,speed_ratio_z,Average
Thiago Seyboth Wild,0.00293921963775417,m_second,speed_ratio_z,Average
Tim Van Rijthoven,-0.00759385519361041,m_second,speed_ratio_z,Average
Tommy Paul,0.011637988337585,m_second,speed_ratio_z,Average
Ugo Humbert,0.0101886533856232,m_second,speed_ratio_z,Average
Yannick Hanfmann,0.00777382239092545,m_second,speed_ratio_z,Average
Yibing Wu,-0.00861744951496503,m_second,speed_ratio_z,Average
Yoshihito Nishioka,0.00882668743623728,m_second,speed_ratio_z,Average
Yosuke Watanuki,0.00159709186573097,m_second,speed_ratio_z,Average
Ajla Tomljanovic,-0.0222978038974618,f_first,Speed_MPH_z,Average
Aliaksandra Sasnovich,-0.00948821164684393,f_first,Speed_MPH_z,Average
Alison Van Uytvanck,-0.0159355759656559,f_first,Speed_MPH_z,Average
Alize Cornet,-0.00860606152642807,f_first,Speed_MPH_z,Average
Amanda Anisimova,-0.0207869311769114,f_first,Speed_MPH_z,Average
Anastasia Pavlyuchenkova,-0.0231809460469714,f_first,Speed_MPH_z,Average
Anastasia Potapova,-0.0120814033548947,f_first,Speed_MPH_z,Average
Anastasija Sevastova,0.0275532586559385,f_first,Speed_MPH_z,Average
Andrea Petkovic,0.00743483366792665,f_first,Speed_MPH_z,Average
Anett Kontaveit,-0.00215951196462181,f_first,Speed_MPH_z,Average
Angelique Kerber,0.022115044532067,f_first,Speed_MPH_z,Average
Anhelina Kalinina,0.00758825916331616,f_first,Speed_MPH_z,Average
Anna Blinkova,-0.0164205101189095,f_first,Speed_MPH_z,Average
Anna Kalinskaya,0.00223703012831968,f_first,Speed_MPH_z,Average
Arantxa Rus,0.0122702691617037,f_first,Speed_MPH_z,Average
Aryna Sabalenka,-0.0343748928541176,f_first,Speed_MPH_z,Average
Ashleigh Barty,-0.00530067332298229,f_first,Speed_MPH_z,Average
Ashlyn Krueger,-0.0259046206249823,f_first,Speed_MPH_z,Average
Barbora Krejcikova,0.018317577989919,f_first,Speed_MPH_z,Average
Beatriz Haddad Maia,0.0364193707130473,f_first,Speed_MPH_z,Average
Belinda Bencic,0.0329988548798418,f_first,Speed_MPH_z,Average
Bernarda Pera,-0.01751669027617,f_first,Speed_MPH_z,Average
Bianca Andreescu,0.0448575380445533,f_first,Speed_MPH_z,Over-performer
Brenda Fruhvirtova,-0.0110167052176432,f_first,Speed_MPH_z,Average
Camila Giorgi,-0.00633912290906452,f_first,Speed_MPH_z,Average
Caroline Dolehide,-0.0495794194649983,f_first,Speed_MPH_z,Under-performer
Caroline Garcia,0.0155180210534057,f_first,Speed_MPH_z,Average
Caroline Wozniacki,-0.00984001291268562,f_first,Speed_MPH_z,Average
Caty McNally,-0.0159034955078411,f_first,Speed_MPH_z,Average
Clara Burel,0.00505750551715723,f_first,Speed_MPH_z,Average
Clara Tauson,0.0111857898160326,f_first,Speed_MPH_z,Average
Coco Gauff,-0.00626088471409925,f_first,Speed_MPH_z,Average
Cristina Bucsa,-0.00177701208462394,f_first,Speed_MPH_z,Average
Dalma Galfi,-0.0337989406511166,f_first,Speed_MPH_z,Average
Danielle Collins,0.00359626512249173,f_first,Speed_MPH_z,Average
Daria Kasatkina,0.0126977994935465,f_first,Speed_MPH_z,Average
Daria Saville,-0.000188766137568654,f_first,Speed_MPH_z,Average
Dayana Yastremska,-0.00559972647516369,f_first,Speed_MPH_z,Average
Diana Shnaider,2.41708284059412e-05,f_first,Speed_MPH_z,Average
Diane Parry,-0.0308047971482751,f_first,Speed_MPH_z,Average
Donna Vekic,0.0284694682070531,f_first,Speed_MPH_z,Average
Ekaterina Alexandrova,0.00419816112583666,f_first,Speed_MPH_z,Average
Elena Rybakina,0.0272569449530091,f_first,Speed_MPH_z,Average
Elina Avanesyan,-0.0135595468557977,f_first,Speed_MPH_z,Average
Elina Svitolina,0.0265868822954016,f_first,Speed_MPH_z,Average
Elisabetta Cocciaretto,-0.014604518018342,f_first,Speed_MPH_z,Average
Elise Mertens,-0.000126277699073838,f_first,Speed_MPH_z,Average
Emma Navarro,-0.00212233440478176,f_first,Speed_MPH_z,Average
Emma Raducanu,-0.00140175603640678,f_first,Speed_MPH_z,Average
Fiona Ferro,-0.00347156904660537,f_first,Speed_MPH_z,Average
Garbine Muguruza,0.00120880078026569,f_first,Speed_MPH_z,Average
Greet Minnen,0.00900295151745206,f_first,Speed_MPH_z,Average
Harmony Tan,0.00968525465658466,f_first,Speed_MPH_z,Average
Harriet Dart,0.0225966270406283,f_first,Speed_MPH_z,Average
Heather Watson,0.0112375454957989,f_first,Speed_MPH_z,Average
Iga Swiatek,0.0349433728317706,f_first,Speed_MPH_z,Average
Jaqueline Cristian,0.0015958957309607,f_first,Speed_MPH_z,Average
Jasmine Paolini,-0.012003607881846,f_first,Speed_MPH_z,Average
Jelena Ostapenko,-0.0269262442575982,f_first,Speed_MPH_z,Average
Jessica Bouzas Maneiro,0.0141597195329438,f_first,Speed_MPH_z,Average
Jessica Pegula,-0.0282938931253264,f_first,Speed_MPH_z,Average
Jodie Burrage,-0.0325662099132762,f_first,Speed_MPH_z,Average
Jule Niemeier,-0.0193043489897421,f_first,Speed_MPH_z,Average
Kaia Kanepi,0.0140140873488765,f_first,Speed_MPH_z,Average
Kaja Juvan,0.0079935589931789,f_first,Speed_MPH_z,Average
Karolina Muchova,-0.010022897457643,f_first,Speed_MPH_z,Average
Katerina Siniakova,0.0202340964856788,f_first,Speed_MPH_z,Average
Kateryna Kozlova,-0.0147161156562125,f_first,Speed_MPH_z,Average
Katie Boulter,-0.0335339044814155,f_first,Speed_MPH_z,Average
Katie Volynets,-0.0210083943552894,f_first,Speed_MPH_z,Average
Laura Siegemund,0.0152031012114198,f_first,Speed_MPH_z,Average
Lauren Davis,0.0425557460836267,f_first,Speed_MPH_z,Over-performer
Lesia Tsurenko,-0.00557492334053911,f_first,Speed_MPH_z,Average
Lin Zhu,-0.0114975362884285,f_first,Speed_MPH_z,Average
Linda Noskova,0.00578601152003387,f_first,Speed_MPH_z,Average
Liudmila Samsonova,-0.00341632573659793,f_first,Speed_MPH_z,Average
Lulu Sun,0.0201214039193073,f_first,Speed_MPH_z,Average
Madison Brengle,0.0141693824690729,f_first,Speed_MPH_z,Average
Madison Keys,-0.00108724591862622,f_first,Speed_MPH_z,Average
Magda Linette,0.000495750252325612,f_first,Speed_MPH_z,Average
Magdalena Frech,-0.0110720497681194,f_first,Speed_MPH_z,Average
Maria Sakkari,0.0119120320252944,f_first,Speed_MPH_z,Average
Marie Bouzkova,0.0125117902981026,f_first,Speed_MPH_z,Average
Marketa Vondrousova,-0.0523747615315718,f_first,Speed_MPH_z,Under-performer
Marta Kostyuk,-0.00329174713700651,f_first,Speed_MPH_z,Average
Martina Trevisan,-0.00091556556783607,f_first,Speed_MPH_z,Average
McCartney Kessler,-0.00691679661501561,f_first,Speed_MPH_z,Average
Mirra Andreeva,0.0188752895746057,f_first,Speed_MPH_z,Average
Naomi Osaka,-0.000963868773158027,f_first,Speed_MPH_z,Average
Nina Stojanovic,-0.0102531635585093,f_first,Speed_MPH_z,Average
Ons Jabeur,0.0358311678797587,f_first,Speed_MPH_z,Average
Paula Badosa,-0.0302072710973086,f_first,Speed_MPH_z,Average
Petra Kvitova,-0.00918815930223463,f_first,Speed_MPH_z,Average
Petra Martic,0.0278790642834071,f_first,Speed_MPH_z,Average
Qiang Wang,0.0138915717085071,f_first,Speed_MPH_z,Average
Qinwen Zheng,0.0263798655601075,f_first,Speed_MPH_z,Average
Renata Zarazua,0.0197252872770449,f_first,Speed_MPH_z,Average
Robin Montgomery,-0.00819181476940919,f_first,Speed_MPH_z,Average
Sara Sorribes Tormo,-0.0048135155484811,f_first,Speed_MPH_z,Average
Shelby Rogers,-0.00600425312311387,f_first,Speed_MPH_z,Average
Shuai Zhang,-0.00335781653723252,f_first,Speed_MPH_z,Average
Simona Halep,-0.00402165172937252,f_first,Speed_MPH_z,Average
Sloane Stephens,0.0233210997652387,f_first,Speed_MPH_z,Average
Sofia Kenin,-0.00703098599318973,f_first,Speed_MPH_z,Average
Sorana Cirstea,-0.0093299066245868,f_first,Speed_MPH_z,Average
Tatjana Maria,-0.019351919348781,f_first,Speed_MPH_z,Average
Varvara Gracheva,-0.0043997818322878,f_first,Speed_MPH_z,Average
Venus Williams,0.0035734124755665,f_first,Speed_MPH_z,Average
Vera Zvonareva,-0.00925824138096446,f_first,Speed_MPH_z,Average
Veronika Kudermetova,0.0210177277512704,f_first,Speed_MPH_z,Average
Victoria Azarenka,-0.0152409509347453,f_first,Speed_MPH_z,Average
Viktorija Golubic,0.0311323795362107,f_first,Speed_MPH_z,Average
Viktoriya Tomova,-0.00298506669885826,f_first,Speed_MPH_z,Average
Yafan Wang,-0.00656347378891936,f_first,Speed_MPH_z,Average
Yulia Putintseva,0.0236574757584329,f_first,Speed_MPH_z,Average
Ajla Tomljanovic,-0.0371006387940624,f_first,speed_ratio_z,Average
Aliaksandra Sasnovich,-0.038579078660681,f_first,speed_ratio_z,Average
Alison Van Uytvanck,-0.0187318789727264,f_first,speed_ratio_z,Average
Alize Cornet,-0.033901083860117,f_first,speed_ratio_z,Average
Amanda Anisimova,-0.0471790021136282,f_first,speed_ratio_z,Average
Anastasia Pavlyuchenkova,-0.0658231734616775,f_first,speed_ratio_z,Average
Anastasia Potapova,-0.0330769312015309,f_first,speed_ratio_z,Average
Anastasija Sevastova,0.0674458424169008,f_first,speed_ratio_z,Average
Andrea Petkovic,0.0145965345633137,f_first,speed_ratio_z,Average
Anett Kontaveit,-0.0140414170759822,f_first,speed_ratio_z,Average
Angelique Kerber,-0.0281006079059212,f_first,speed_ratio_z,Average
Anhelina Kalinina,0.0107360860697585,f_first,speed_ratio_z,Average
Anna Blinkova,-0.0457030420377345,f_first,speed_ratio_z,Average
Anna Kalinskaya,0.000254174020299443,f_first,speed_ratio_z,Average
Arantxa Rus,0.0318103220548876,f_first,speed_ratio_z,Average
Aryna Sabalenka,0.00990367546769441,f_first,speed_ratio_z,Average
Ashleigh Barty,0.00319238045091668,f_first,speed_ratio_z,Average
Ashlyn Krueger,-0.0617768571518728,f_first,speed_ratio_z,Average
Barbora Krejcikova,0.0364802603617421,f_first,speed_ratio_z,Average
Beatriz Haddad Maia,0.0987924923381348,f_first,speed_ratio_z,Average
Belinda Bencic,0.0647309637331112,f_first,speed_ratio_z,Average
Bernarda Pera,-0.053319256595081,f_first,speed_ratio_z,Average
Bianca Andreescu,0.0992413541828379,f_first,speed_ratio_z,Over-performer
Brenda Fruhvirtova,-0.048230397081626,f_first,speed_ratio_z,Average
Camila Giorgi,0.00404205673840261,f_first,speed_ratio_z,Average
Caroline Dolehide,-0.107481370061955,f_first,speed_ratio_z,Under-performer
Caroline Garcia,0.0724935238632743,f_first,speed_ratio_z,Average
Caroline Wozniacki,-0.0319616433669639,f_first,speed_ratio_z,Average
Caty McNally,-0.0536240343717068,f_first,speed_ratio_z,Average
Clara Burel,0.0147413490200899,f_first,speed_ratio_z,Average
Clara Tauson,0.0315062970764791,f_first,speed_ratio_z,Average
Coco Gauff,0.0578725876796864,f_first,speed_ratio_z,Average
Cristina Bucsa,-0.00690612584120159,f_first,speed_ratio_z,Average
Dalma Galfi,-0.0784774383347142,f_first,speed_ratio_z,Average
Danielle Collins,0.0133602726314665,f_first,speed_ratio_z,Average
Daria Kasatkina,-0.0563058193340064,f_first,speed_ratio_z,Average
Daria Saville,-0.00440775204828832,f_first,speed_ratio_z,Average
Dayana Yastremska,-0.00136758285459058,f_first,speed_ratio_z,Average
Diana Shnaider,-0.00969457630606051,f_first,speed_ratio_z,Average
Diane Parry,-0.0828873639538849,f_first,speed_ratio_z,Average
Donna Vekic,0.112474685760612,f_first,speed_ratio_z,Over-performer
Ekaterina Alexandrova,0.0310917913685869,f_first,speed_ratio_z,Average
Elena Rybakina,0.170060760345986,f_first,speed_ratio_z,Over-performer
Elina Avanesyan,-0.0506286944560365,f_first,speed_ratio_z,Average
Elina Svitolina,0.0663408437328871,f_first,speed_ratio_z,Average
Elisabetta Cocciaretto,-0.0419319283896395,f_first,speed_ratio_z,Average
Elise Mertens,0.0319723578558422,f_first,speed_ratio_z,Average
Emma Navarro,-0.0182167997136068,f_first,speed_ratio_z,Average
Emma Raducanu,-0.00805383540900068,f_first,speed_ratio_z,Average
Fiona Ferro,-0.013044686098813,f_first,speed_ratio_z,Average
Garbine Muguruza,0.00816838272557614,f_first,speed_ratio_z,Average
Greet Minnen,0.0313989030766832,f_first,speed_ratio_z,Average
Harmony Tan,0.0317001650511222,f_first,speed_ratio_z,Average
Harriet Dart,0.00716009734626892,f_first,speed_ratio_z,Average
Heather Watson,0.0133537700276301,f_first,speed_ratio_z,Average
Iga Swiatek,0.0983561729468749,f_first,speed_ratio_z,Average
Jaqueline Cristian,0.0071262083008034,f_first,speed_ratio_z,Average
Jasmine Paolini,-0.0405185965119395,f_first,speed_ratio_z,Average
Jelena Ostapenko,-0.0690059702662941,f_first,speed_ratio_z,Average
Jessica Bouzas Maneiro,0.034450569176103,f_first,speed_ratio_z,Average
Jessica Pegula,-0.0472112852418172,f_first,speed_ratio_z,Average
Jodie Burrage,-0.0805441364193604,f_first,speed_ratio_z,Average
Jule Niemeier,-0.0381402346623334,f_first,speed_ratio_z,Average
Kaia Kanepi,0.0409648402184208,f_first,speed_ratio_z,Average
Kaja Juvan,0.0174924279229836,f_first,speed_ratio_z,Average
Karolina Muchova,-0.00595386539268947,f_first,speed_ratio_z,Average
Katerina Siniakova,0.0540488383103049,f_first,speed_ratio_z,Average
Kateryna Kozlova,-0.0420773594465337,f_first,speed_ratio_z,Average
Katie Boulter,-0.028809905595314,f_first,speed_ratio_z,Average
Katie Volynets,-0.0663962502099322,f_first,speed_ratio_z,Average
Laura Siegemund,0.0142421537825395,f_first,speed_ratio_z,Average
Lauren Davis,0.0891784662770066,f_first,speed_ratio_z,Average
Lesia Tsurenko,-0.0883664570066739,f_first,speed_ratio_z,Average
Lin Zhu,-0.0274592342943712,f_first,speed_ratio_z,Average
Linda Noskova,0.0208755700819518,f_first,speed_ratio_z,Average
Liudmila Samsonova,0.0194679523391069,f_first,speed_ratio_z,Average
Lulu Sun,0.0667008200486992,f_first,speed_ratio_z,Average
Madison Brengle,-0.0490488519049116,f_first,speed_ratio_z,Average
Madison Keys,0.0303748283736222,f_first,speed_ratio_z,Average
Magda Linette,-0.00601013849611917,f_first,speed_ratio_z,Average
Magdalena Frech,-0.0216304022029841,f_first,speed_ratio_z,Average
Maria Sakkari,0.0648829343013432,f_first,speed_ratio_z,Average
Marie Bouzkova,-0.0331235238695979,f_first,speed_ratio_z,Average
Marketa Vondrousova,-0.106903264380299,f_first,speed_ratio_z,Under-performer
Marta Kostyuk,-0.0109232903769604,f_first,speed_ratio_z,Average
Martina Trevisan,-0.0104607393669045,f_first,speed_ratio_z,Average
McCartney Kessler,-0.0205739822238796,f_first,speed_ratio_z,Average
Mirra Andreeva,0.0645276198002121,f_first,speed_ratio_z,Average
Naomi Osaka,0.0231139942416917,f_first,speed_ratio_z,Average
Nina Stojanovic,-0.0198396711560273,f_first,speed_ratio_z,Average
Ons Jabeur,0.0541599698501265,f_first,speed_ratio_z,Average
Paula Badosa,-0.038703601882024,f_first,speed_ratio_z,Average
Petra Kvitova,-0.0309989029115372,f_first,speed_ratio_z,Average
Petra Martic,0.0893200164212088,f_first,speed_ratio_z,Average
Qiang Wang,0.0398022364600333,f_first,speed_ratio_z,Average
Qinwen Zheng,0.089086005447759,f_first,speed_ratio_z,Average
Renata Zarazua,0.0367182900986636,f_first,speed_ratio_z,Average
Robin Montgomery,-0.0218155640058714,f_first,speed_ratio_z,Average
Sara Sorribes Tormo,-0.0503516111931743,f_first,speed_ratio_z,Average
Shelby Rogers,-0.00957773767761528,f_first,speed_ratio_z,Average
Shuai Zhang,-0.0157476063326927,f_first,speed_ratio_z,Average
Simona Halep,-0.0114919069247171,f_first,speed_ratio_z,Average
Sloane Stephens,0.0557729645986195,f_first,speed_ratio_z,Average
Sofia Kenin,-0.0607820484599916,f_first,speed_ratio_z,Average
Sorana Cirstea,-0.00805592539298522,f_first,speed_ratio_z,Average
Tatjana Maria,0.0121710979232151,f_first,speed_ratio_z,Average
Varvara Gracheva,0.000357457471785079,f_first,speed_ratio_z,Average
Venus Williams,0.0138413078820613,f_first,speed_ratio_z,Average
Vera Zvonareva,-0.0278847337439428,f_first,speed_ratio_z,Average
Veronika Kudermetova,0.0599778256288311,f_first,speed_ratio_z,Average
Victoria Azarenka,-0.0294955394819879,f_first,speed_ratio_z,Average
Viktorija Golubic,0.000784853804129616,f_first,speed_ratio_z,Average
Viktoriya Tomova,-0.0268147173052982,f_first,speed_ratio_z,Average
Yafan Wang,-0.0195312015311539,f_first,speed_ratio_z,Average
Yulia Putintseva,-0.00464274111982197,f_first,speed_ratio_z,Average
Ajla Tomljanovic,-0.0417599043769856,f_second,Speed_MPH_z,Average
Aliaksandra Sasnovich,-0.0185799896567095,f_second,Speed_MPH_z,Average
Alison Van Uytvanck,-0.017241323405058,f_second,Speed_MPH_z,Average
Alize Cornet,0.0419173616140532,f_second,Speed_MPH_z,Average
Amanda Anisimova,-0.00204235482558079,f_second,Speed_MPH_z,Average
Anastasia Pavlyuchenkova,-0.0175348702316818,f_second,Speed_MPH_z,Average
Anastasia Potapova,-0.00686017096261865,f_second,Speed_MPH_z,Average
Anastasija Sevastova,-0.00729989017775547,f_second,Speed_MPH_z,Average
Andrea Petkovic,0.00104860872953381,f_second,Speed_MPH_z,Average
Anett Kontaveit,0.0175180425329393,f_second,Speed_MPH_z,Average
Angelique Kerber,0.0470678329122865,f_second,Speed_MPH_z,Average
Anhelina Kalinina,0.000746931097547146,f_second,Speed_MPH_z,Average
Anna Blinkova,-0.00437670251440342,f_second,Speed_MPH_z,Average
Anna Kalinskaya,0.00747097270040748,f_second,Speed_MPH_z,Average
Arantxa Rus,-0.00560946614262095,f_second,Speed_MPH_z,Average
Aryna Sabalenka,-0.0360369920226956,f_second,Speed_MPH_z,Average
Ashleigh Barty,-0.041619677529202,f_second,Speed_MPH_z,Average
Ashlyn Krueger,-0.00313661799849462,f_second,Speed_MPH_z,Average
Barbora Krejcikova,0.0954596824644034,f_second,Speed_MPH_z,Over-performer
Beatriz Haddad Maia,0.00592867494600252,f_second,Speed_MPH_z,Average
Belinda Bencic,0.0311515272202437,f_second,Speed_MPH_z,Average
Bernarda Pera,-0.00939101705737232,f_second,Speed_MPH_z,Average
Bianca Andreescu,0.00771388561145536,f_second,Speed_MPH_z,Average
Brenda Fruhvirtova,-0.0253876901847741,f_second,Speed_MPH_z,Average
Camila Giorgi,0.00576460787996444,f_second,Speed_MPH_z,Average
Caroline Dolehide,-0.00266463100079697,f_second,Speed_MPH_z,Average
Caroline Garcia,-0.00445407075344332,f_second,Speed_MPH_z,Average
Caroline Wozniacki,-0.0125489041101475,f_second,Speed_MPH_z,Average
Caty McNally,0.000275802162603274,f_second,Speed_MPH_z,Average
Clara Burel,-0.00472043239532711,f_second,Speed_MPH_z,Average
Clara Tauson,-0.0249620429097682,f_second,Speed_MPH_z,Average
Coco Gauff,0.0359262064523787,f_second,Speed_MPH_z,Average
Cristina Bucsa,0.00194566090284671,f_second,Speed_MPH_z,Average
Dalma Galfi,-0.0297255211622899,f_second,Speed_MPH_z,Average
Danielle Collins,0.00733683252162423,f_second,Speed_MPH_z,Average
Daria Kasatkina,0.0248554899103695,f_second,Speed_MPH_z,Average
Daria Saville,-0.00971160772048028,f_second,Speed_MPH_z,Average
Dayana Yastremska,0.0401034719798962,f_second,Speed_MPH_z,Average
Diana Shnaider,0.00520623008574836,f_second,Speed_MPH_z,Average
Diane Parry,0.0114158428648098,f_second,Speed_MPH_z,Average
Donna Vekic,0.00611412022829982,f_second,Speed_MPH_z,Average
Ekaterina Alexandrova,0.0187386655840509,f_second,Speed_MPH_z,Average
Elena Rybakina,-0.0547834473646155,f_second,Speed_MPH_z,Average
Elina Avanesyan,0.00165843233396304,f_second,Speed_MPH_z,Average
Elina Svitolina,-0.041509806209314,f_second,Speed_MPH_z,Average
