"ServerName","win_rate","expected_win_rate","overperformance","ace_pct","avg_speed","sd_speed","location_entropy","n_serves"
"lorenzo sonego",0.435294117647059,0.460068690461488,-0.0247745728144287,0,96.5411764705882,6.75692403457103,2.42687121747393,85
"guido pella",0.441176470588235,0.469729390715881,-0.0285529201276458,0,98.0294117647059,6.48300946819499,2.66339590649709,34
"laslo djere",0.441860465116279,0.470766338337714,-0.0289058732214347,0,98.1860465116279,10.88523642798,2.69942505049168,43
"liam broady",0.443037974683544,0.472040237100323,-0.029002262416779,0,82.7974683544304,6.37177217798065,2.38656129289596,79
"federico delbonis",0.424242424242424,0.455472805012712,-0.0312303807702882,0,96.1212121212121,4.32115129159446,2.31430782171245,33
"sam querrey",0.425,0.466333958776558,-0.0413339587765585,0.025,99.6,11.0518591080229,2.58186252422124,40
"francisco cerundolo",0.414634146341463,0.466519329730305,-0.0518851833888411,0.024390243902439,93.8536585365854,6.32677238254134,2.45283447167595,41
"jaume munar",0.402597402597403,0.464414451699826,-0.061817049102423,0.012987012987013,96.4805194805195,7.58566929637442,2.49191862154352,77
"philipp kohlschreiber",0.411764705882353,0.475297102630888,-0.0635323967485354,0,94.2745098039216,6.75004720390176,2.70211106427643,51
"jordan thompson",0.404624277456647,0.470602678401333,-0.0659784009446852,0,93.4161849710983,8.06803723936741,2.58714986691165,173
"nick kyrgios",0.392592592592593,0.459453962469093,-0.0668613698765008,0.037037037037037,105.103703703704,10.4032673355459,2.52573375581471,135
"alex molcan",0.423076923076923,0.49008374064553,-0.0670068175686073,0,93.1923076923077,6.41884245495545,2.99250233519622,26
"maximilian marterer",0.387096774193548,0.464670959367595,-0.0775741851740466,0,102.741935483871,6.89911947007483,2.65763342651879,31
"ilya ivashka",0.393939393939394,0.472057650579054,-0.0781182566396596,0,95.6666666666667,6.56173835629022,2.66255958087631,66
"fabian marozsan",0.387096774193548,0.466839783961969,-0.0797430097684207,0,94.6451612903226,4.85488336349271,2.52567332602738,31
"john millman",0.375,0.466414960655727,-0.0914149606557271,0,88.55,8.08274515438717,2.39411506471996,40
"dusan lajovic",0.368421052631579,0.461192058125191,-0.0927710054936119,0,92.4210526315789,5.80931323830553,2.36036542378471,57
"arthur rinderknech",0.377777777777778,0.471428489589585,-0.0936507118118068,0.0222222222222222,101.688888888889,7.21999188561059,2.7315642205838,45
"alexei popyrin",0.354838709677419,0.451672780656703,-0.0968340709792833,0,103.935483870968,8.19729826984057,2.40997807157149,31
"thanasi kokkinakis",0.357142857142857,0.455392720586884,-0.0982498634440264,0.0357142857142857,95.6071428571429,6.99385595819796,2.23096329750697,28
"miomir kecmanovic",0.350877192982456,0.452184367239254,-0.101307174256798,0,98.4210526315789,6.42802838140751,2.29866878199015,57
"kevin anderson",0.344827586206897,0.44920543627755,-0.104377850070653,0.0344827586206897,107.379310344828,9.49967590839456,2.35986127189052,29
"dominic stricker",0.377777777777778,0.482982450877202,-0.105204673099424,0.0222222222222222,93.2666666666667,6.60715865213977,2.79561120377737,45
"jack draper",0.366197183098592,0.471572034408763,-0.105374851310172,0,91.7746478873239,5.14142054605421,2.56558552884262,71
"aleksandar kovacevic",0.357142857142857,0.462785696730025,-0.105642839587168,0.0357142857142857,97.25,7.37676532544358,2.42417435230044,28
"john isner",0.369369369369369,0.476294034686446,-0.106924665317077,0.045045045045045,108.45045045045,11.622657135361,2.94093331892291,111
"marcos giron",0.357142857142857,0.466781694700197,-0.109638837557339,0,91.0357142857143,7.31554480317056,2.4532068163114,28
"yibing wu",0.35,0.469261364680518,-0.119261364680518,0,95.025,5.97210395430502,2.58797193398008,40
"pedro cachin",0.344827586206897,0.464384461755585,-0.119556875548688,0,91.8965517241379,5.22593004426831,2.41560439432376,29
"steve johnson",0.324324324324324,0.458346005154908,-0.134021680830584,0,100.081081081081,6.1118208706043,2.4643822462966,37
"nicolas jarry",0.297872340425532,0.453437058776659,-0.155564718351127,0,104.617021276596,7.93603008707853,2.4614240625347,47
"oscar otte",0.290322580645161,0.484454809599944,-0.194132228954783,0,103.193548387097,7.99758027922075,3.09050477777986,31
